ts,source,can_id,dlc,b0,b1,b2,b3,b4,b5,b6,b7,label
1478191578.182252,RPM,1088,8,255,0,0,0,255,200,8,0,0
1478191340.53671,RPM,790,8,5,33,124,9,33,32,0,116,0
1478200135.556001,DoS,161,8,126,137,0,0,37,0,0,0,0
1478194104.746791,gear,1087,8,1,69,96,255,107,0,0,0,1
1478191672.349719,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192826.621994,RPM,399,8,254,81,0,0,0,60,0,0,0
1479121579.620849,Normal,672,8,0,0,108,29,1,4,221,0,0
1478191367.521894,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121590.642954,Normal,1087,8,1,69,96,255,98,76,3,0,0
1478191284.466854,RPM,1072,8,0,0,0,0,0,0,0,0,0
1478201123.936621,RPM,304,8,18,128,0,255,9,128,9,176,0
1478199367.264078,DoS,1349,8,216,0,0,138,0,0,0,0,0
1478192929.752776,RPM,304,8,14,128,0,255,32,128,5,157,0
1478191886.942446,RPM,608,8,24,33,33,48,255,142,116,45,0
1478194372.402755,gear,672,8,32,0,150,29,151,2,189,0,0
1478192008.890051,RPM,305,8,247,127,0,0,57,127,10,117,0
1478196129.691999,Fuzzy,304,8,17,128,0,255,14,128,3,15,0
1478193778.967966,gear,880,8,0,32,0,0,0,0,0,0,0
1479121445.731242,Normal,339,8,0,0,0,255,0,255,0,0,0
1478191046.276896,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192683.911625,RPM,1349,8,216,0,0,140,0,0,0,0,0
1478193234.51949,gear,848,8,5,32,68,104,120,0,0,113,0
1478192300.568873,RPM,608,8,25,35,36,48,255,142,135,54,0
1478193951.66874,gear,305,8,5,128,0,0,31,127,15,51,0
1478191121.667336,RPM,704,8,21,0,0,0,0,0,0,0,0
1478201176.74841,RPM,848,8,5,32,116,104,116,0,0,77,0
1478201201.642036,RPM,1072,8,0,0,0,0,0,0,0,0,0
1478192273.102285,RPM,1349,8,216,0,0,138,0,0,0,0,0
1479121713.045074,Normal,320,8,0,0,0,0,8,32,45,117,0
1478191348.732774,RPM,1264,8,0,0,0,128,0,103,209,19,0
1478200756.452202,RPM,304,8,29,128,0,255,31,128,11,203,0
1478192258.943157,RPM,399,8,254,78,0,0,0,60,0,0,0
1478196265.582596,Fuzzy,809,8,134,186,127,20,17,32,0,20,0
1479121830.250452,Normal,704,8,20,0,0,0,0,0,0,0,0
1478191234.122025,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192208.047877,RPM,339,8,0,33,16,255,0,255,0,0,0
1478195872.941438,Fuzzy,9,8,9,208,0,149,208,27,196,134,1
1478200792.399111,DoS,880,8,0,32,0,0,0,0,0,0,0
1478192786.793792,RPM,1087,8,0,64,96,255,122,200,8,0,0
1478192814.830417,RPM,790,8,69,41,36,255,41,36,0,255,1
1478191234.370676,RPM,790,8,69,41,36,255,41,36,0,255,1
1478191878.269726,RPM,608,8,24,33,33,48,255,142,114,47,0
1478194113.30535,gear,1087,8,16,64,96,255,123,245,7,0,0
1478194742.949166,gear,1087,8,1,69,96,255,107,0,0,0,1
1478192864.464727,RPM,1072,8,0,0,0,0,0,0,0,0,0
1478191637.089254,RPM,304,8,2,128,0,255,44,128,12,217,0
1478192252.009003,RPM,399,8,254,77,0,0,0,60,0,0,0
1478192597.823722,RPM,790,8,69,41,36,255,41,36,0,255,1
1478200832.917727,RPM,1072,8,0,0,0,0,0,0,0,0,0
1479121457.067031,Normal,1087,8,2,69,96,255,91,160,14,0,0
1478192975.289851,RPM,704,8,21,0,0,0,0,0,0,0,0
1478191985.530415,RPM,399,8,254,73,0,0,0,60,0,0,0
1478196910.021497,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478191454.894328,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121577.711745,Normal,790,8,5,47,36,20,47,23,15,123,0
1478192947.952112,RPM,320,8,0,0,0,0,2,32,33,230,0
1479121499.198653,Normal,608,8,45,112,84,48,255,182,158,119,0
1478192102.183622,RPM,339,8,0,33,16,255,0,255,0,0,0
1479121739.150706,Normal,704,8,20,0,0,0,0,0,0,0,0
1479121440.260907,Normal,339,8,0,0,0,255,0,255,0,0,0
1478192092.897739,RPM,1087,8,0,64,96,255,119,199,8,0,0
1478201190.451931,RPM,848,8,5,32,36,104,116,0,0,29,0
1479121935.180685,Normal,2,8,0,0,0,0,0,9,4,104,0
1478192081.322303,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121797.748017,Normal,1349,8,216,0,0,142,0,0,0,0,0
1478197203.223686,Fuzzy,399,8,254,89,0,0,0,60,0,0,0
1478200824.098107,RPM,672,8,36,0,155,29,151,2,189,0,0
1478192028.714342,RPM,790,8,5,33,112,9,33,32,0,114,0
1478200785.534364,RPM,704,8,20,0,0,0,0,0,0,0,0
1478192662.919862,RPM,790,8,69,41,36,255,41,36,0,255,1
1478191441.114606,RPM,1087,8,0,64,96,255,116,188,8,0,0
1478192545.905566,RPM,790,8,69,41,36,255,41,36,0,255,1
1478200911.074394,gear,1072,8,0,0,0,0,0,0,0,0,0
1478191436.327833,RPM,809,8,135,189,126,20,17,32,0,20,0
1478201051.19231,RPM,880,8,0,32,0,0,0,0,0,0,0
1478192701.826078,RPM,809,8,135,191,126,20,17,32,0,20,0
1479121853.230132,Normal,790,8,5,48,72,11,48,36,0,122,0
1478192479.394862,RPM,320,8,0,0,0,0,18,37,39,209,0
1478191788.661415,RPM,305,8,251,127,0,0,64,127,2,237,0
1478191748.111436,RPM,2,8,0,0,0,0,0,1,11,137,0
1479121626.129663,Normal,304,8,251,127,0,255,75,129,9,9,0
1478192357.240318,RPM,848,8,5,32,164,104,115,0,0,154,0
1478192710.80344,RPM,304,8,9,128,0,255,0,128,13,203,0
1478201087.617606,RPM,704,8,20,0,0,0,0,0,0,0,0
1478192195.482903,RPM,1087,8,0,64,96,255,120,213,8,0,0
1478191291.054772,RPM,790,8,69,41,36,255,41,36,0,255,1
1478191592.76214,RPM,880,8,0,32,0,0,0,0,0,0,0
1478192499.203285,RPM,497,8,8,0,0,0,0,0,0,0,0
1478200927.114661,RPM,2,8,0,0,0,0,0,8,6,30,0
1478192104.291451,RPM,790,8,5,35,112,9,35,33,0,113,0
1478192361.031195,RPM,790,8,69,41,36,255,41,36,0,255,1
1478200951.793068,RPM,1201,8,41,39,39,35,0,0,0,154,0
1478201194.259344,RPM,1087,8,0,64,96,255,126,133,9,0,0
1478191787.409755,RPM,339,8,0,33,16,255,0,255,0,0,0
1479121584.247105,Normal,608,8,11,59,35,48,255,163,198,115,0
1478199117.29245,DoS,2,8,0,0,0,0,0,6,8,87,0
1478198495.462278,DoS,305,8,23,128,0,0,45,127,14,6,0
1478200976.26259,Fuzzy,1349,8,216,0,0,127,0,0,0,0,0
1478201064.950381,RPM,305,8,9,128,0,0,90,127,14,124,0
1478191704.655503,RPM,672,8,64,0,139,29,150,2,189,0,0
1478192198.110668,RPM,790,8,69,41,36,255,41,36,0,255,1
1478201083.11271,RPM,608,8,25,33,33,48,8,142,107,10,0
1478200350.925567,DoS,1264,8,0,0,0,128,0,105,209,19,0
1478192098.500659,RPM,790,8,69,41,36,255,41,36,0,255,1
1478191539.627978,RPM,704,8,21,0,0,0,0,0,0,0,0
1478191344.575374,RPM,790,8,69,41,36,255,41,36,0,255,1
1478201125.128684,DoS,608,8,25,34,34,48,8,142,113,20,0
1478196649.075069,Fuzzy,1426,8,221,211,10,108,137,235,49,186,1
1478192641.429174,RPM,848,8,5,32,148,104,119,0,0,174,0
1478192015.548433,RPM,497,8,8,0,0,0,0,0,0,0,0
1478191802.541516,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192896.430495,RPM,160,8,94,134,108,9,0,31,2,0,0
1478201174.548425,RPM,672,8,100,0,154,29,151,2,189,0,0
1478194520.619635,gear,672,8,96,0,150,29,151,2,189,0,0
1478191404.229888,RPM,848,8,5,32,212,104,115,0,0,234,0
1478191968.875465,RPM,848,8,5,32,84,104,116,0,0,109,0
1478192038.208622,RPM,704,8,21,0,0,0,0,0,0,0,0
1479121878.340227,Normal,1349,8,216,0,0,141,0,0,0,0,0
1478193342.67467,gear,1087,8,1,69,96,255,107,0,0,0,1
1479121627.167103,Normal,161,8,123,129,0,0,44,0,0,0,0
1479121777.600576,Normal,320,8,0,0,0,0,8,5,37,137,0
1478192683.011505,RPM,672,8,96,0,147,29,150,2,189,0,0
1478192635.951965,RPM,1680,8,0,0,1,0,160,2,0,0,0
1478191619.45363,RPM,1088,8,255,0,0,0,255,178,8,0,0
1478192122.762069,RPM,1201,8,0,0,0,0,0,0,0,0,0
1478191617.929658,RPM,704,8,21,0,0,0,0,0,0,0,0
1478192067.812275,RPM,608,8,25,34,34,48,255,143,122,1,0
1478191721.790533,RPM,1264,8,0,0,0,128,0,103,209,19,0
1478200929.496401,RPM,1088,8,255,0,0,0,255,181,8,0,0
1478192598.012886,RPM,1349,8,216,86,0,140,0,0,0,0,0
1478197537.006063,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478200813.16037,RPM,704,8,20,0,0,0,0,0,0,0,0
1478192199.16374,RPM,880,8,0,32,0,0,0,0,0,0,0
1478195090.946742,gear,809,8,220,188,127,20,17,32,0,20,0
1478192075.726233,RPM,305,8,247,127,0,0,45,127,6,247,0
1478192363.406557,RPM,399,8,254,70,0,0,0,65,0,0,0
1478191982.762323,RPM,1088,8,255,0,0,0,255,194,8,0,0
1478196996.894458,Fuzzy,305,8,251,127,0,0,46,127,7,221,0
1478191183.090211,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121782.301631,Normal,809,8,64,175,127,20,17,38,12,20,0
1479121677.648417,Normal,399,8,254,46,0,0,0,107,0,0,0
1478192390.470992,RPM,305,8,18,128,0,0,65,127,10,28,0
1478200969.05313,gear,704,8,20,0,0,0,0,0,0,0,0
1479121604.131081,Normal,704,8,20,0,0,0,0,0,0,0,0
1478193422.809544,gear,1088,8,255,0,0,0,255,35,8,0,0
1478200730.603074,DoS,2,8,0,0,0,0,0,1,2,124,0
1478191117.059631,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192232.984694,RPM,399,8,254,76,0,0,0,60,0,0,0
1478191894.87444,RPM,339,8,0,33,16,255,0,255,0,0,0
1478192325.454897,RPM,1680,8,0,0,0,0,160,2,0,0,0
1478191900.606943,RPM,790,8,69,41,36,255,41,36,0,255,1
1478191674.88985,RPM,790,8,5,34,80,9,34,32,0,115,0
1478198740.19863,DoS,304,8,26,128,0,255,22,128,9,252,0
1478191299.079746,RPM,790,8,69,41,36,255,41,36,0,255,1
1478191419.778289,RPM,790,8,69,41,36,255,41,36,0,255,1
1478200732.338254,RPM,848,8,5,32,148,104,116,0,0,173,0
1478191661.485309,RPM,1087,8,0,64,96,255,117,170,8,0,0
1478191402.810581,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192407.430533,RPM,672,8,64,0,145,29,150,2,189,0,0
1478191754.463283,RPM,399,8,254,69,0,0,0,60,0,0,0
1478192593.98464,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192479.898275,RPM,880,8,0,32,0,0,0,0,0,0,0
1478192790.388842,RPM,497,8,8,0,0,0,0,0,0,0,0
1479121436.613708,Normal,320,8,0,0,0,0,4,37,32,159,0
1479121909.419879,Normal,704,8,20,0,0,0,0,0,0,0,0
1478192940.98147,RPM,497,8,8,0,0,0,0,0,0,0,0
1478191933.614427,RPM,320,8,0,0,0,0,34,8,34,222,0
1479121597.712669,Normal,1088,8,255,1,0,0,255,0,0,0,0
1479121932.543827,Normal,399,8,254,47,0,0,0,76,0,0,0
1478191619.677249,RPM,704,8,21,0,0,0,0,0,0,0,0
1478199377.59927,DoS,809,8,134,187,127,20,17,32,0,20,0
1478200949.703216,DoS,399,8,254,94,0,0,0,60,0,0,0
1479121670.958589,Normal,1264,8,0,62,0,128,0,86,3,20,0
1478192337.131266,RPM,1201,8,0,0,0,0,0,0,0,0,0
1478192637.646381,RPM,304,8,11,128,0,255,48,128,9,45,0
1479121897.540299,Normal,704,8,20,0,0,0,0,0,0,0,0
1478192816.258549,RPM,320,8,0,0,0,0,4,0,47,48,0
1479121860.475732,Normal,320,8,0,0,0,0,24,8,37,170,0
1478191157.296236,RPM,320,8,0,0,0,0,22,34,46,219,0
1478201004.491166,RPM,1201,8,41,39,39,35,0,0,0,154,0
1479121877.854596,Normal,1087,8,1,69,96,255,106,179,0,0,0
1478192244.845255,RPM,672,8,64,0,144,29,150,2,189,0,0
1478192919.812985,RPM,305,8,14,128,0,0,31,127,3,154,0
1478192444.306966,RPM,2,8,0,0,0,0,0,9,2,38,0
1478198088.817617,Fuzzy,305,8,242,127,0,0,66,127,4,47,0
1478192935.972297,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121682.797562,Normal,305,8,123,127,0,0,118,126,12,139,0
1478199692.871182,DoS,2,8,0,0,0,0,0,0,0,10,0
1478200931.653751,RPM,1201,8,41,39,39,35,0,0,0,154,0
1478191597.209572,RPM,1072,8,0,0,0,0,0,0,0,0,0
1478192911.824379,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192628.367963,RPM,320,8,0,0,0,0,6,38,41,189,0
1478201045.523408,Fuzzy,790,8,5,33,56,10,33,30,0,111,0
1478192735.36826,RPM,790,8,69,41,36,255,41,36,0,255,1
1478201096.076972,RPM,848,8,5,32,4,104,120,0,0,49,0
1478191083.566375,RPM,880,8,0,32,0,0,0,0,0,0,0
1478191890.724503,RPM,304,8,13,128,0,255,33,128,1,129,0
1479121561.738789,Normal,848,8,5,40,212,102,106,0,0,245,0
1478191625.723465,RPM,1087,8,0,64,96,255,117,190,8,0,0
1479121459.246982,Normal,1087,8,2,69,96,255,91,123,15,0,0
1478192559.788876,RPM,790,8,69,41,36,255,41,36,0,255,1
1478200824.57741,RPM,608,8,25,34,34,48,8,142,116,17,0
1479121443.921279,Normal,160,8,115,130,212,11,2,34,2,0,0
1478200735.363324,Fuzzy,1349,8,216,0,0,138,0,0,0,0,0
1478191994.707264,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121899.323584,Normal,339,8,0,0,0,255,0,255,0,0,0
1479121546.354591,Normal,304,8,145,128,0,255,79,127,15,156,0
1478201004.480441,Fuzzy,2,8,0,0,0,0,0,9,15,167,0
1478201135.988882,RPM,608,8,27,35,35,48,8,142,108,3,0
1478191060.240381,RPM,2,8,0,0,0,0,0,4,4,83,0
1478192777.923381,RPM,1087,8,0,64,96,255,122,198,8,0,0
1478191857.017138,RPM,2,8,0,0,0,0,0,6,6,241,0
1478191044.416439,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192637.349606,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192222.567833,RPM,304,8,23,128,0,255,231,127,3,142,0
1478191585.712816,RPM,790,8,5,33,128,9,33,33,0,115,0
1478200941.173613,RPM,497,8,8,0,0,0,0,0,0,0,0
1478191993.939031,RPM,304,8,15,128,0,255,22,128,3,163,0
1478192970.210609,RPM,320,8,0,0,0,0,18,0,35,177,0
1478200485.318925,DoS,608,8,25,34,34,48,8,142,110,56,0
1479121554.56275,Normal,880,8,0,35,0,0,0,0,0,0,0
1478199714.946998,DoS,0,8,0,0,0,0,0,0,0,0,1
1478191409.146014,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192264.268901,RPM,608,8,24,34,34,48,255,142,121,38,0
1478201127.085906,DoS,339,8,0,33,16,255,0,255,0,0,0
1478193480.344521,gear,1349,8,216,0,0,128,0,0,0,0,0
1478192562.749781,RPM,339,8,0,33,16,255,0,255,0,0,0
1478192893.019609,RPM,880,8,0,32,0,0,0,0,0,0,0
1478200925.284987,RPM,304,8,9,128,0,255,25,128,15,106,0
1478200494.961737,DoS,809,8,64,181,127,20,17,32,0,20,0
1478192574.593108,RPM,1087,8,0,64,96,255,121,155,9,0,0
1478200761.077547,gear,880,8,0,32,0,0,0,0,0,0,0
1478194553.782126,gear,672,8,64,0,150,29,151,2,189,0,0
1479121730.273257,Normal,339,8,0,0,0,255,0,255,0,0,0
1478200936.833515,RPM,1201,8,41,39,39,35,0,0,0,154,0
1478192861.244013,RPM,1349,8,216,0,0,136,0,0,0,0,0
1478191582.30268,RPM,1088,8,255,0,0,0,255,196,8,0,0
1478192729.074439,RPM,305,8,251,127,0,0,52,127,0,153,0
1478197007.984133,Fuzzy,305,8,9,128,0,0,61,127,12,156,0
1479121615.984208,Normal,1088,8,255,2,19,0,255,224,22,94,0
1478200318.504801,DoS,1087,8,0,64,96,255,126,205,8,0,0
1478191579.061554,RPM,305,8,27,128,0,0,62,127,1,146,0
1478192255.056799,RPM,305,8,242,127,0,0,49,127,4,235,0
1478191909.154207,RPM,399,8,254,65,0,0,0,60,0,0,0
1478198904.441868,DoS,399,8,254,92,0,0,0,60,0,0,0
1478192205.121672,RPM,320,8,0,0,0,0,22,34,34,71,0
1478192671.975887,RPM,304,8,16,128,0,255,15,128,2,192,0
1478192961.390827,RPM,608,8,24,32,33,48,255,144,107,54,0
1478200569.978084,DoS,1088,8,255,0,0,0,255,180,9,0,0
1478196900.006872,Fuzzy,1349,8,216,0,0,138,0,0,0,0,0
1478191216.802904,RPM,880,8,0,32,0,0,0,0,0,0,0
1478192090.244482,RPM,1201,8,0,0,0,0,0,0,0,0,0
1478192728.145804,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192288.290982,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192194.720706,RPM,320,8,0,0,0,0,2,18,34,152,0
1478200796.871246,Fuzzy,672,8,4,0,155,29,151,2,189,0,0
1478191083.730382,RPM,790,8,5,33,44,10,33,29,0,117,0
1478192058.919794,RPM,672,8,64,0,143,29,150,2,189,0,0
1478192852.375577,RPM,339,8,0,33,16,255,0,255,0,0,0
1478192873.390441,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121815.209532,Normal,304,8,17,124,0,255,79,125,6,147,0
1478200837.718249,RPM,339,8,0,33,16,255,0,255,0,0,0
1478193807.48204,gear,704,8,21,0,0,0,0,0,0,0,0
1478192163.474438,RPM,790,8,69,41,36,255,41,36,0,255,1
1478200999.332521,RPM,304,8,14,128,0,255,40,128,12,100,0
1478201034.472695,RPM,790,8,5,33,56,10,33,31,0,111,0
1478192372.459973,RPM,304,8,7,128,0,255,20,128,1,72,0
1478198408.995053,DoS,0,8,0,0,0,0,0,0,0,0,1
1478191583.19556,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192034.589151,RPM,320,8,0,0,0,0,12,50,36,170,0
1478191167.454234,RPM,2,8,0,0,0,0,0,10,6,134,0
1479121666.558993,Normal,305,8,18,128,0,0,204,126,4,179,0
1478191970.290577,RPM,339,8,0,33,16,255,0,255,0,0,0
1478196183.310537,Fuzzy,608,8,25,33,34,48,8,142,106,44,0
1478201090.604084,RPM,1087,8,0,64,96,255,126,211,8,0,0
1478191294.198072,RPM,1087,8,0,64,96,255,115,169,8,0,0
1478192629.32622,RPM,704,8,21,0,0,0,0,0,0,0,0
1478191244.516781,RPM,399,8,254,61,0,0,0,60,0,0,0
1478192336.551474,RPM,497,8,8,0,0,0,0,0,0,0,0
1478191431.344031,RPM,704,8,21,0,0,0,0,0,0,0,0
1479121805.820969,Normal,608,8,17,70,73,48,255,163,185,124,0
1478191416.719388,RPM,1072,8,0,0,0,0,0,0,0,0,0
1478194084.363796,gear,1349,8,216,0,0,138,0,0,0,0,0
1479121911.872519,Normal,320,8,0,0,0,0,4,0,41,126,0
1478197934.782697,Fuzzy,160,8,92,130,116,9,0,31,2,0,0
1478201004.390202,RPM,1088,8,255,0,0,0,255,172,9,0,0
1478191288.56054,RPM,672,8,0,0,134,29,150,2,189,0,0
1478192234.280189,RPM,160,8,92,132,104,9,0,31,2,0,0
1478191651.277323,RPM,305,8,14,128,0,0,41,127,7,195,0
1478192862.901519,RPM,790,8,5,34,100,9,34,32,0,112,0
1478191490.08308,RPM,809,8,220,187,126,20,17,32,0,20,0
1478201206.536373,RPM,1264,8,0,0,0,128,0,105,209,19,0
1479121842.48783,Normal,305,8,224,127,0,0,114,127,14,214,0
1478200812.090768,RPM,848,8,5,32,68,104,116,0,0,125,0
1478191623.888857,RPM,339,8,0,33,16,255,0,255,0,0,0
1478192254.28725,RPM,608,8,25,33,33,48,255,142,111,49,0
1479121737.489481,Normal,1088,8,255,3,26,0,255,50,21,104,0
1478192302.19538,RPM,320,8,0,0,0,0,2,33,46,17,0
1478201086.150403,gear,672,8,4,0,154,29,151,2,189,0,0
1478192685.939827,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121449.511147,Normal,1072,8,0,0,0,0,0,0,0,0,0
1478192940.610423,RPM,704,8,21,0,0,0,0,0,0,0,0
1479121646.515611,Normal,1088,8,255,1,0,0,255,0,0,0,0
1478192487.426196,RPM,1349,8,216,0,0,138,0,0,0,0,0
1478192080.48699,RPM,880,8,0,32,0,0,0,0,0,0,0
1478191726.546569,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192461.509027,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121871.227427,Normal,1087,8,1,69,96,255,106,164,1,0,0
1478192260.359907,RPM,161,8,128,135,0,0,34,0,0,0,0
1478200980.821664,RPM,339,8,0,33,16,255,0,255,0,0,0
1479121648.577666,Normal,1201,8,38,32,102,37,0,0,0,209,0
1479121596.479355,Normal,1264,8,0,5,0,128,0,85,3,20,0
1478192742.476051,RPM,790,8,69,41,36,255,41,36,0,255,1
1478191145.116197,RPM,305,8,32,128,0,0,37,127,12,104,0
1478198806.859117,DoS,160,8,90,127,56,10,0,31,2,0,0
1478191100.548169,RPM,320,8,0,0,0,0,4,0,35,172,0
1478192274.378786,RPM,704,8,21,0,0,0,0,0,0,0,0
1478198785.3265,DoS,339,8,0,33,16,255,0,255,0,0,0
1478192442.530514,RPM,790,8,5,33,116,9,33,32,0,113,0
1478192631.409723,RPM,790,8,69,41,36,255,41,36,0,255,1
1478191893.835445,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192661.31986,RPM,809,8,220,189,126,20,17,32,0,20,0
1478192455.340467,RPM,672,8,32,0,145,29,150,2,189,0,0
1479121846.716567,Normal,608,8,39,44,45,48,255,144,87,0,0
1478194338.112392,gear,1349,8,216,0,0,139,0,0,0,0,0
1478191311.112299,RPM,809,8,12,181,126,20,17,32,0,20,0
1478193243.200089,gear,704,8,21,0,0,0,0,0,0,0,0
1479121523.960448,Normal,1264,8,0,33,0,128,0,82,3,20,0
1479121544.464019,Normal,1072,8,0,0,0,0,0,0,0,0,0
1478192501.682335,RPM,790,8,69,41,36,255,41,36,0,255,1
1478201084.801933,RPM,809,8,12,187,127,20,17,32,0,20,0
1478191565.994684,RPM,704,8,21,0,0,0,0,0,0,0,0
1478200941.940835,DoS,1349,8,216,0,0,135,0,0,0,0,0
1478191121.50959,RPM,608,8,24,33,33,48,255,144,111,31,0
1478191121.798199,RPM,790,8,69,41,36,255,41,36,0,255,1
1478197344.553283,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1479121644.644156,Normal,1087,8,1,69,96,255,100,0,0,0,0
1478195006.221628,gear,848,8,5,32,20,104,116,0,0,45,0
1478192866.830356,RPM,1349,8,216,0,0,136,0,0,0,0,0
1479121834.456527,Normal,608,8,50,62,61,48,255,146,113,29,0
1479121820.652298,Normal,1087,8,1,69,96,255,105,181,2,0,0
1478198096.391966,Fuzzy,399,8,254,82,0,0,0,60,0,0,0
1478192842.217422,RPM,320,8,0,0,0,0,4,37,35,184,0
1479121546.26859,Normal,399,8,254,44,0,0,0,109,0,0,0
1478192369.422575,RPM,1087,8,0,64,96,255,120,118,9,0,0
1478191526.023086,RPM,672,8,0,0,137,29,150,2,189,0,0
1478191221.925369,RPM,790,8,5,33,108,9,33,32,0,116,0
1479121694.524237,Normal,672,8,0,0,112,29,1,4,221,0,0
1478200897.058055,RPM,672,8,100,0,154,29,151,2,189,0,0
1479121448.061824,Normal,608,8,10,58,61,48,255,162,195,94,0
1478192285.037599,RPM,1087,8,0,64,96,255,120,196,8,0,0
1478192887.770668,RPM,1520,2,1,0,0,0,0,0,0,0,0
1478200814.41951,RPM,2,8,0,0,0,0,0,3,0,222,0
1479121761.168003,Normal,399,8,254,43,0,0,0,97,0,0,0
1478191650.485238,RPM,1088,8,255,0,0,0,255,172,8,0,0
1478192242.646301,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192279.696837,RPM,608,8,24,33,33,48,255,142,117,44,0
1478192760.862642,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192437.308119,RPM,1087,8,0,64,96,255,121,195,8,0,0
1479121724.2199,Normal,1087,8,5,69,96,255,103,200,15,0,0
1478191836.684926,RPM,809,8,220,188,126,20,17,32,0,20,0
1478191034.155883,RPM,790,8,69,41,36,255,41,36,0,255,1
1478191663.015388,RPM,1087,8,0,64,96,255,117,192,8,0,0
1478192066.726344,RPM,880,8,0,32,0,0,0,0,0,0,0
1478200759.08136,RPM,497,8,8,0,0,0,0,0,0,0,0
1478192456.942501,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192667.758142,RPM,848,8,5,32,52,104,120,0,0,1,0
1478191180.485323,RPM,704,8,21,0,0,0,0,0,0,0,0
1478201038.721103,RPM,704,8,20,0,0,0,0,0,0,0,0
1478191802.005783,RPM,790,8,69,41,36,255,41,36,0,255,1
1478192742.314996,RPM,1087,8,0,64,96,255,122,196,8,0,0
1478191802.230378,RPM,320,8,0,0,0,0,2,41,47,86,0
1478191743.78698,RPM,790,8,69,41,36,255,41,36,0,255,1
1478191251.910724,RPM,320,8,0,0,0,0,30,13,36,211,0
1478200814.655546,RPM,608,8,26,35,35,48,8,142,111,1,0
1479121674.871673,Normal,1349,8,216,0,0,142,0,0,0,0,0
1478192040.110002,RPM,320,8,0,0,0,0,12,50,44,66,0
1479121779.50926,Normal,1072,8,0,0,0,0,0,0,0,0,0
1478191727.994888,RPM,672,8,64,0,139,29,150,2,189,0,0
1478198378.972064,DoS,0,8,0,0,0,0,0,0,0,0,1
1478199022.654464,DoS,672,8,100,0,154,29,151,2,189,0,0
1478201167.565219,RPM,304,8,33,128,0,255,28,128,4,145,0
1479121940.262351,Normal,704,8,20,0,0,0,0,0,0,0,0
1478192044.201793,RPM,608,8,24,34,34,48,255,143,122,19,0
1478192907.145865,RPM,399,8,254,70,0,0,0,60,0,0,0
1478200969.617072,DoS,608,8,26,35,35,48,8,142,105,24,0
1479121822.256411,Normal,399,8,254,45,0,0,0,75,0,0,0
1478200737.216689,RPM,1088,8,255,0,0,0,255,140,9,0,0
1478200811.27164,RPM,704,8,20,0,0,0,0,0,0,0,0
1479121549.4861,Normal,320,8,0,0,0,0,14,51,40,121,0
1478192391.055741,RPM,704,8,21,0,0,0,0,0,0,0,0
1478200963.122725,RPM,304,8,23,128,0,255,31,128,7,63,0
1478192958.663848,RPM,848,8,5,32,36,104,119,0,0,30,0
1478192478.881162,RPM,809,8,64,190,126,20,17,32,0,20,0
1478192828.956551,RPM,2,8,0,0,0,0,0,0,5,99,0
1478200767.698106,RPM,1088,8,255,0,0,0,255,207,8,0,0
1478191699.379837,RPM,790,8,69,41,36,255,41,36,0,255,1
1478199823.868214,DoS,608,8,25,34,34,48,8,142,113,54,0
1478192664.877727,RPM,790,8,5,33,96,9,33,32,0,112,0
1478191697.708259,RPM,1088,8,255,0,0,0,255,187,8,0,0
1478197041.08864,Fuzzy,672,8,100,0,154,29,151,2,189,0,0
1478192960.493341,RPM,880,8,0,32,0,0,0,0,0,0,0
1478193259.253308,gear,305,8,242,127,0,0,45,127,2,183,0
1478201069.623213,RPM,880,8,0,32,0,0,0,0,0,0,0
1479121749.533224,Normal,320,8,0,0,0,0,8,37,46,51,0
1478192378.534252,RPM,672,8,64,0,145,29,150,2,189,0,0
