ts,source,can_id,dlc,b0,b1,b2,b3,b4,b5,b6,b7,label
1479121829.840617,Normal,608,8,46,54,54,48,255,145,98,48,0
1478199613.351072,DoS,2,8,0,0,0,0,0,3,0,222,0
1478199391.699081,DoS,809,8,220,188,127,20,17,32,0,20,0
1478199847.861024,DoS,2,8,0,0,0,0,0,0,12,150,0
1478199846.254412,DoS,0,8,0,0,0,0,0,0,0,0,1
1478196933.838143,Fuzzy,809,8,134,183,127,20,17,32,0,20,0
1478199738.20827,DoS,339,8,0,33,16,255,0,255,0,0,0
1478200119.656298,DoS,848,8,5,32,132,104,119,0,0,190,0
1478201152.547737,gear,1088,8,255,0,0,0,255,202,8,0,0
1478200000.321158,DoS,790,8,5,34,40,10,34,31,0,111,0
1478201161.019207,DoS,1087,8,0,64,96,255,126,213,8,0,0
1478200675.19444,DoS,2,8,0,0,0,0,0,9,13,157,0
1478200468.353615,DoS,608,8,27,35,35,48,8,142,113,16,0
1478199349.124855,DoS,1349,8,216,0,0,138,0,0,0,0,0
1478196782.177543,Fuzzy,182,8,123,36,102,252,28,39,138,148,1
1478198829.615174,DoS,305,8,14,128,0,0,90,127,7,7,0
1478191583.468249,RPM,1520,2,1,0,0,0,0,0,0,0,0
1478201132.701242,Fuzzy,399,8,254,91,0,0,0,60,0,0,0
1478199296.827893,DoS,0,8,0,0,0,0,0,0,0,0,1
1478200315.069518,DoS,0,8,0,0,0,0,0,0,0,0,1
1478200133.520848,DoS,399,8,254,86,0,0,0,60,0,0,0
1478200761.931695,DoS,320,8,0,0,0,0,18,37,47,57,0
1478199797.221422,DoS,0,8,0,0,0,0,0,0,0,0,1
1478195012.22669,gear,704,8,21,0,0,0,0,0,0,0,0
1478200983.401303,DoS,2,8,0,0,0,0,0,9,3,59,0
1478196257.307686,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478200772.227029,gear,160,8,92,134,108,9,0,31,2,0,0
1478201135.576852,RPM,1088,8,255,0,0,0,255,208,8,0,0
1478198534.229025,DoS,608,8,24,33,33,48,8,142,117,2,0
1479121618.111734,Normal,688,5,11,0,0,7,106,0,0,0,0
1478201071.447781,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478199634.605977,DoS,809,8,134,185,127,20,17,32,0,20,0
1478198784.086096,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478198927.939865,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478193985.404985,gear,1349,8,216,0,0,131,0,0,0,0,0
1478200326.927513,DoS,1087,8,0,64,96,255,126,192,8,0,0
1478200702.793493,DoS,339,8,0,33,16,255,0,255,0,0,0
1479121773.428456,Normal,809,8,135,176,127,20,17,32,0,20,0
1479121446.072717,Normal,399,8,254,54,0,0,0,76,0,0,0
1478198812.414239,DoS,1520,2,1,0,0,0,0,0,0,0,0
1478194953.939342,gear,880,8,0,32,0,0,0,0,0,0,0
1478201137.248581,gear,880,8,0,32,0,0,0,0,0,0,0
1478192263.655368,RPM,497,8,8,0,0,0,0,0,0,0,0
1478201117.49617,DoS,880,8,0,32,0,0,0,0,0,0,0
1478200979.803055,DoS,320,8,0,0,0,0,10,32,43,56,0
1478199025.454974,DoS,1264,8,0,0,0,128,0,105,209,19,0
1478198399.632518,DoS,339,8,0,33,16,255,0,255,0,0,0
1478199669.872901,DoS,0,8,0,0,0,0,0,0,0,0,1
1478201062.880874,DoS,809,8,134,186,127,20,17,32,0,20,0
1478201025.553097,DoS,880,8,0,32,0,0,0,0,0,0,0
1478200776.686637,DoS,790,8,5,33,116,9,33,33,0,111,0
1478199859.729737,DoS,0,8,0,0,0,0,0,0,0,0,1
1478198619.151284,DoS,880,8,0,32,0,0,0,0,0,0,0
1478191345.734354,RPM,320,8,0,0,0,0,28,7,43,169,0
1478199300.774592,DoS,0,8,0,0,0,0,0,0,0,0,1
1478198855.00117,DoS,1087,8,0,64,96,255,126,241,8,0,0
1479121741.089219,Normal,1087,8,3,69,96,255,103,91,22,0,0
1478200803.784102,DoS,790,8,5,35,96,9,35,34,0,109,0
1478193277.516562,gear,1087,8,1,69,96,255,107,0,0,0,1
1478201014.011326,DoS,1087,8,0,64,96,255,126,169,9,0,0
1478200035.387592,DoS,704,8,20,0,0,0,0,0,0,0,0
1478201096.327668,RPM,2,8,0,0,0,0,0,8,0,80,0
1478201093.367576,DoS,2,8,0,0,0,0,0,5,8,131,0
1478192354.144007,RPM,399,8,254,69,0,0,0,65,0,0,0
1478200224.875934,DoS,809,8,134,186,127,20,17,32,0,20,0
1478199697.659354,DoS,320,8,0,0,0,0,10,33,47,0,0
1478200936.721,RPM,1440,8,0,0,0,0,0,0,0,0,0
1479121783.17922,Normal,339,8,0,0,0,255,0,255,0,0,0
1478200768.513406,DoS,790,8,5,34,108,9,34,33,0,110,0
1478199672.084605,DoS,672,8,4,0,154,29,151,2,189,0,0
1479121498.948801,Normal,304,8,154,124,0,255,141,127,10,160,0
1478199027.559079,DoS,399,8,254,90,0,0,0,65,0,0,0
1478198480.25846,DoS,0,8,0,0,0,0,0,0,0,0,1
1479121688.418508,Normal,1264,8,0,60,0,128,0,87,3,20,0
1478200302.550807,DoS,339,8,0,33,16,255,0,255,0,0,0
1478192253.345115,RPM,2,8,0,0,0,0,0,3,9,43,0
1478200744.630694,DoS,704,8,20,0,0,0,0,0,0,0,0
1478200936.03334,DoS,1072,8,0,0,0,0,0,0,0,0,0
1478200844.340454,DoS,790,8,5,33,132,9,33,33,0,111,0
1478192449.935121,RPM,672,8,0,0,145,29,150,2,189,0,0
1478200485.604277,DoS,1087,8,0,64,96,255,126,205,8,0,0
1478196559.418941,Fuzzy,848,8,5,32,212,104,119,0,0,238,0
1478191346.824982,RPM,305,8,238,127,0,0,24,127,8,198,0
1478192505.147142,RPM,848,8,5,32,116,104,118,0,0,79,0
1478201187.944309,gear,305,8,242,127,0,0,63,127,10,68,0
1478199918.926205,DoS,0,8,0,0,0,0,0,0,0,0,1
1478199010.414847,DoS,399,8,254,89,0,0,0,65,0,0,0
1478199551.456888,DoS,1349,8,216,0,0,137,0,0,0,0,0
1478200427.230626,DoS,880,8,0,32,0,0,0,0,0,0,0
1479121641.908544,Normal,305,8,0,128,0,0,233,123,3,59,0
1479121690.558036,Normal,809,8,64,186,127,20,17,46,22,20,0
1479121847.316504,Normal,304,8,240,127,0,255,46,128,1,65,0
1478198542.672107,DoS,608,8,25,33,33,48,8,142,109,25,0
1478200100.951411,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478200792.230551,DoS,320,8,0,0,0,0,6,38,37,33,0
1478200090.193429,DoS,160,8,92,133,108,9,0,31,2,0,0
1478200870.992866,DoS,1087,8,0,64,96,255,126,139,9,0,0
1478200401.435164,DoS,161,8,127,137,0,0,35,0,0,0,0
1478198866.436309,DoS,1264,8,0,0,0,128,0,105,209,19,0
1478198999.855062,DoS,1349,8,216,0,0,137,0,0,0,0,0
1479121911.281105,Normal,1072,8,0,0,0,0,0,0,0,0,0
1478200004.284232,DoS,0,8,0,0,0,0,0,0,0,0,1
1479121817.210467,Normal,790,8,5,37,168,11,37,32,6,122,0
1478197188.524801,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478198911.563325,DoS,1087,8,0,64,96,255,126,211,8,0,0
1478198471.005048,DoS,0,8,0,0,0,0,0,0,0,0,1
1478194322.922306,gear,320,8,0,0,0,0,8,41,38,172,0
1478200193.224164,DoS,0,8,0,0,0,0,0,0,0,0,1
1478199840.564666,DoS,672,8,68,0,154,29,151,2,189,0,0
1478198894.438471,DoS,0,8,0,0,0,0,0,0,0,0,1
1478199416.294604,DoS,848,8,5,32,116,104,117,0,0,76,0
1478192366.515296,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121661.215861,Normal,1087,8,10,69,96,255,101,211,12,11,0
1478200247.781665,DoS,1088,8,255,0,0,0,255,211,8,0,0
1478199157.590714,DoS,2,8,0,0,0,0,0,8,6,30,0
1478199773.924925,DoS,339,8,0,33,16,255,0,255,0,0,0
1479121784.311086,Normal,304,8,41,131,0,255,107,128,4,75,0
1478198999.930193,DoS,1087,8,0,64,96,255,126,172,9,0,0
1479121620.160585,Normal,2,8,0,0,0,0,0,6,4,203,0
1479121570.278979,Normal,809,8,12,185,127,20,17,56,41,20,0
1478199650.701392,DoS,1088,8,255,0,0,0,255,161,9,0,0
1478198467.199476,DoS,1072,8,0,0,0,0,0,0,0,0,0
1478200449.251355,DoS,1349,8,216,0,0,138,0,0,0,0,0
1478199505.432348,DoS,790,8,5,33,56,10,33,30,0,111,0
1478200473.581491,DoS,809,8,134,188,127,20,17,32,0,20,0
1478199772.192037,DoS,809,8,220,190,127,20,17,32,0,20,0
1479121862.907087,Normal,848,8,5,40,196,105,106,0,0,234,0
1478198731.419146,DoS,320,8,0,0,0,0,6,38,43,135,0
1478200741.093642,DoS,704,8,20,0,0,0,0,0,0,0,0
1478192500.192591,RPM,790,8,5,34,116,9,34,33,0,113,0
1478201063.202178,DoS,848,8,5,32,116,104,119,0,0,78,0
1478200210.157227,DoS,399,8,254,91,0,0,0,65,0,0,0
1478192367.663501,RPM,790,8,69,41,36,255,41,36,0,255,1
1478201048.050086,DoS,304,8,25,128,0,255,210,127,4,125,0
1479121469.034206,Normal,1349,8,216,185,0,142,0,0,0,0,0
1478198903.2323,DoS,305,8,242,127,0,0,54,127,9,224,0
1478199431.677952,DoS,1072,8,0,0,0,0,0,0,0,0,0
1478198617.463546,DoS,304,8,19,128,0,255,6,128,7,205,0
1478200664.362825,DoS,1088,8,255,0,0,0,255,197,8,0,0
1478196130.981455,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478200485.624892,DoS,1520,2,1,0,0,0,0,0,0,0,0
1478200546.658048,DoS,608,8,25,35,35,48,8,143,114,33,0
1479121776.380356,Normal,305,8,14,128,0,0,73,130,11,214,0
1478191792.041896,RPM,608,8,25,33,33,48,255,144,109,15,0
1478200655.754392,DoS,848,8,5,32,180,104,115,0,0,138,0
1478199344.735085,DoS,0,8,0,0,0,0,0,0,0,0,1
1478200973.773952,DoS,305,8,14,128,0,0,41,127,0,144,0
1478200090.996617,DoS,672,8,68,0,154,29,151,2,189,0,0
1478199983.996791,DoS,790,8,5,35,52,10,35,31,0,111,0
1478199383.619176,DoS,0,8,0,0,0,0,0,0,0,0,1
1478198601.387794,DoS,880,8,0,32,0,0,0,0,0,0,0
1478199044.065772,DoS,0,8,0,0,0,0,0,0,0,0,1
1478198564.06428,DoS,608,8,25,33,33,48,8,142,108,43,0
1478200857.569453,DoS,790,8,5,33,48,10,33,30,0,111,0
1478192035.130167,RPM,790,8,5,33,108,9,33,32,0,113,0
1478195944.191153,Fuzzy,1349,8,216,0,0,134,0,0,0,0,0
1478193751.856762,gear,880,8,0,32,0,0,0,0,0,0,0
1478201152.024845,DoS,339,8,0,33,16,255,0,255,0,0,0
1479121697.722034,Normal,809,8,135,185,127,20,17,32,0,20,0
1478200525.055532,DoS,880,8,0,32,0,0,0,0,0,0,0
1478199042.284932,DoS,339,8,0,33,16,255,0,255,0,0,0
1479121469.47928,Normal,848,8,5,40,4,102,108,0,0,35,0
1478198887.310582,DoS,0,8,0,0,0,0,0,0,0,0,1
1478194405.295667,gear,809,8,64,184,127,20,17,32,0,20,0
1478192242.457036,RPM,497,8,8,0,0,0,0,0,0,0,0
1478200461.201241,DoS,1349,8,216,95,0,130,0,0,0,0,0
1478198843.500117,DoS,880,8,0,32,0,0,0,0,0,0,0
1478201146.726614,DoS,305,8,247,127,0,0,63,127,0,162,0
1478197771.668545,Fuzzy,485,8,210,184,81,232,28,246,97,115,1
1478200831.479767,DoS,304,8,17,128,0,255,45,128,10,70,0
1478192678.313531,RPM,848,8,5,32,52,104,120,0,0,1,0
1478200863.265982,DoS,672,8,36,0,154,29,151,2,189,0,0
1478198851.120743,DoS,1088,8,255,0,0,0,255,249,8,0,0
1478200827.315489,gear,809,8,220,183,127,20,17,32,0,20,0
1478198709.86906,DoS,1072,8,0,0,0,0,0,0,0,0,0
1478199320.570174,DoS,704,8,20,0,0,0,0,0,0,0,0
1478200856.776719,gear,1072,8,0,0,0,0,0,0,0,0,0
1478200879.303819,DoS,1088,8,255,0,0,0,255,150,9,0,0
1478194357.839374,gear,497,8,8,0,0,0,0,0,0,0,0
1479121858.927664,Normal,1349,8,216,153,0,143,0,0,0,0,0
1478199955.195141,DoS,0,8,0,0,0,0,0,0,0,0,1
1478195780.384442,Fuzzy,399,8,254,90,0,0,0,60,0,0,0
1478199201.347885,DoS,1072,8,0,0,0,0,0,0,0,0,0
1478199762.456305,DoS,305,8,251,127,0,0,64,127,15,108,0
1478192475.370243,RPM,790,8,69,41,36,255,41,36,0,255,1
1478200946.965708,DoS,608,8,25,34,34,48,8,142,111,38,0
1478199414.509473,DoS,0,8,0,0,0,0,0,0,0,0,1
1479121870.935715,Normal,608,8,35,41,42,48,255,144,92,5,0
1478199533.829142,DoS,399,8,254,90,0,0,0,65,0,0,0
1479121725.449317,Normal,880,8,0,35,0,0,0,0,0,0,0
1478201120.075707,DoS,339,8,0,33,16,255,0,255,0,0,0
1478198629.109388,DoS,0,8,0,0,0,0,0,0,0,0,1
1478199607.191635,DoS,0,8,0,0,0,0,0,0,0,0,1
1478200973.958849,DoS,1264,8,0,0,0,128,0,105,209,19,0
1478197417.892027,Fuzzy,848,8,5,32,180,104,117,0,0,140,0
1478200815.050261,DoS,320,8,0,0,0,0,24,39,47,174,0
1478200384.550458,DoS,0,8,0,0,0,0,0,0,0,0,1
1478198637.813629,DoS,608,8,25,34,34,48,8,142,110,56,0
1479121875.562955,Normal,848,8,5,40,228,105,106,0,0,202,0
1478201133.245409,DoS,497,8,8,0,0,0,0,0,0,0,0
1478198737.568819,DoS,2,8,0,0,0,0,0,9,2,38,0
1478199703.619068,DoS,1349,8,216,93,0,137,0,0,0,0,0
1479121688.835663,Normal,497,8,0,135,244,80,15,244,48,15,0
1478201088.037073,RPM,339,8,0,33,16,255,0,255,0,0,0
1478198844.000371,DoS,880,8,0,32,0,0,0,0,0,0,0
1479121789.799825,Normal,304,8,1,127,0,255,185,125,9,214,0
1479121614.509759,Normal,339,8,0,0,0,255,0,255,0,0,0
1478200043.406633,DoS,1349,8,216,0,0,135,0,0,0,0,0
1478200993.999669,DoS,1088,8,255,0,0,0,255,128,9,0,0
1478199400.328676,DoS,1088,8,255,0,0,0,255,201,8,0,0
1478192067.824941,RPM,1201,8,0,0,0,0,0,0,0,0,0
1478198822.196687,DoS,1264,8,0,0,0,128,0,105,209,19,0
1479121577.984007,Normal,1087,8,2,69,96,255,97,136,17,0,0
1478200675.665162,DoS,339,8,0,33,16,255,0,255,0,0,0
1478199276.781372,DoS,0,8,0,0,0,0,0,0,0,0,1
1478199372.140534,DoS,1072,8,0,0,0,0,0,0,0,0,0
1478200089.231793,DoS,320,8,0,0,0,0,20,32,38,168,0
1478199879.152375,DoS,608,8,25,34,34,48,8,143,112,3,0
1478201206.13451,DoS,848,8,5,32,52,104,117,0,0,12,0
1478201010.8505,DoS,1072,8,0,0,0,0,0,0,0,0,0
1478199590.114683,DoS,1349,8,216,93,0,135,0,0,0,0,0
1479121654.444646,Normal,1087,8,1,69,96,255,101,0,0,0,0
1479121934.309785,Normal,2,8,0,0,0,0,0,0,13,139,0
1478201006.975702,DoS,399,8,254,88,0,0,0,65,0,0,0
1479121467.201349,Normal,160,8,167,130,96,26,13,45,2,0,0
1478200639.117072,DoS,304,8,26,128,0,255,34,128,5,78,0
1478193820.92656,gear,1264,8,0,0,0,128,0,103,209,19,0
1478200488.183657,DoS,0,8,0,0,0,0,0,0,0,0,1
1479121567.553395,Normal,305,8,27,128,0,0,218,128,7,11,0
1478200669.286597,DoS,790,8,5,34,120,9,34,33,0,111,0
1478200914.675694,DoS,1087,8,0,64,96,255,126,233,8,0,0
1478200143.109298,DoS,320,8,0,0,0,0,20,34,34,68,0
1478199853.585986,DoS,0,8,0,0,0,0,0,0,0,0,1
1478200587.945848,DoS,1349,8,216,93,0,138,0,0,0,0,0
1478198618.988125,DoS,790,8,5,34,104,9,34,32,0,111,0
1478198744.423098,DoS,0,8,0,0,0,0,0,0,0,0,1
1478199196.448562,DoS,1088,8,255,0,0,0,255,116,9,0,0
1478200006.656066,DoS,790,8,5,34,40,10,34,31,0,111,0
1479121731.307429,Normal,1680,8,0,0,0,0,160,33,0,0,0
1478197572.040674,Fuzzy,305,8,5,128,0,0,23,127,4,240,0
1478199476.27676,DoS,339,8,0,33,16,255,0,255,0,0,0
1478201042.427031,DoS,809,8,134,183,127,20,17,32,0,20,0
1478200324.0124,DoS,704,8,20,0,0,0,0,0,0,0,0
1478193342.263716,gear,1087,8,1,69,96,255,107,0,0,0,1
1478199189.61791,DoS,0,8,0,0,0,0,0,0,0,0,1
1478198462.355121,DoS,1088,8,255,0,0,0,255,156,9,0,0
1478199923.415923,DoS,672,8,68,0,154,29,151,2,189,0,0
1478192169.792266,RPM,1088,8,255,0,0,0,255,130,9,0,0
1478199253.219045,DoS,320,8,0,0,0,0,4,37,33,130,0
1478200939.396405,DoS,1087,8,0,64,96,255,126,199,8,0,0
1478192560.972015,RPM,1087,8,0,64,96,255,121,127,9,0,0
1478200110.123571,DoS,790,8,5,34,104,9,34,33,0,111,0
1478200630.200582,DoS,1087,8,0,64,96,255,126,203,8,0,0
1478200687.015195,DoS,320,8,0,0,0,0,28,7,43,169,0
1478199697.679772,DoS,1088,8,255,0,0,0,255,108,9,0,0
1478200861.476229,DoS,790,8,5,33,80,10,33,30,0,111,0
1478199969.124798,DoS,2,8,0,0,0,0,0,8,11,159,0
1478198620.549733,DoS,0,8,0,0,0,0,0,0,0,0,1
1478198467.589648,DoS,339,8,0,33,16,255,0,255,0,0,0
1478199249.941937,DoS,848,8,5,32,68,104,118,0,0,127,0
1478198712.462898,DoS,790,8,5,33,164,9,33,32,0,111,0
1478199249.385012,DoS,399,8,254,92,0,0,0,60,0,0,0
1478198171.972203,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478201004.259693,DoS,1087,8,0,64,96,255,126,171,9,0,0
1478193194.433896,gear,497,8,8,0,0,0,0,0,0,0,0
1478200149.068787,DoS,304,8,29,128,0,255,26,128,6,195,0
1478199355.858392,DoS,704,8,20,0,0,0,0,0,0,0,0
1478200914.252934,DoS,608,8,25,34,34,48,8,142,110,5,0
1478199693.393806,DoS,1087,8,0,64,96,255,126,149,9,0,0
1478199422.710511,DoS,1087,8,0,64,96,255,126,194,8,0,0
1478199960.34487,DoS,608,8,28,37,37,48,8,142,107,33,0
1478199839.544975,DoS,399,8,254,88,0,0,0,65,0,0,0
1478200916.781616,DoS,848,8,5,32,228,104,120,0,0,209,0
1478200652.426639,DoS,160,8,91,130,88,9,0,31,2,0,0
1478200332.655747,DoS,608,8,25,33,33,48,8,142,108,9,0
1478200769.961372,DoS,339,8,0,33,16,255,0,255,0,0,0
1478199673.298636,DoS,305,8,233,127,0,0,66,127,11,24,0
1478200120.343047,DoS,809,8,134,191,127,20,17,32,0,20,0
1478200786.081221,DoS,339,8,0,33,16,255,0,255,0,0,0
1478200043.171921,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478198603.531124,DoS,790,8,5,35,104,9,35,34,0,110,0
1478194101.952043,gear,704,8,21,0,0,0,0,0,0,0,0
1478200745.532763,RPM,320,8,0,0,0,0,24,36,39,146,0
1478200807.724765,DoS,704,8,20,0,0,0,0,0,0,0,0
1478200735.811874,DoS,2,8,0,0,0,0,0,8,11,159,0
1479121443.197588,Normal,848,8,5,40,180,102,109,0,0,146,0
1478201002.060483,DoS,809,8,64,181,127,20,17,32,0,20,0
1478196260.106181,Fuzzy,304,8,16,128,0,255,27,128,5,141,0
1478194006.796699,gear,672,8,64,0,149,29,151,2,189,0,0
1478199462.448336,DoS,608,8,26,34,35,48,8,142,110,54,0
1478199847.940297,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478200038.347229,DoS,0,8,0,0,0,0,0,0,0,0,1
1478196274.108065,Fuzzy,1593,8,17,106,95,24,79,139,120,251,1
1478201067.716176,DoS,809,8,134,186,127,20,17,32,0,20,0
1478192127.114234,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121482.043023,Normal,672,8,64,0,107,29,1,4,221,0,0
1478200048.46867,DoS,1349,8,216,87,0,138,0,0,0,0,0
1478199446.992476,DoS,1264,8,0,0,0,128,0,105,209,19,0
1479121701.576111,Normal,305,8,41,128,0,0,167,126,2,206,0
1478199365.020348,DoS,0,8,0,0,0,0,0,0,0,0,1
1478193990.687688,gear,848,8,5,32,68,104,115,0,0,122,0
1478200025.351564,DoS,608,8,25,33,33,48,8,143,106,10,0
1479121496.189078,Normal,305,8,87,128,0,0,58,127,6,162,0
1478201018.421515,DoS,1088,8,255,0,0,0,255,161,9,0,0
1478199171.95127,DoS,2,8,0,0,0,0,0,2,2,168,0
1478194248.096055,gear,790,8,5,31,248,8,31,33,0,112,0
1478199024.743974,DoS,809,8,12,185,127,20,17,32,0,20,0
1479121654.398229,Normal,809,8,12,190,127,20,18,32,0,20,0
1478198851.353741,DoS,304,8,23,128,0,255,22,128,5,134,0
1479121568.360361,Normal,608,8,17,56,11,48,255,166,129,31,0
1479121567.023564,Normal,2,8,0,0,0,0,0,8,2,106,0
1478200292.459076,DoS,399,8,254,86,0,0,0,60,0,0,0
1478200129.735931,DoS,790,8,5,35,112,9,35,34,0,110,0
1478200424.979095,DoS,608,8,25,33,33,48,8,142,111,6,0
1478192386.44057,RPM,790,8,69,41,36,255,41,36,0,255,1
1478201192.025037,DoS,304,8,18,128,0,255,12,128,2,246,0
1478199247.995863,DoS,2,8,0,0,0,0,0,3,7,141,0
1478197178.583997,Fuzzy,399,8,254,91,0,0,0,60,0,0,0
1478198427.998857,DoS,880,8,0,32,0,0,0,0,0,0,0
1478196091.613135,Fuzzy,161,8,128,137,0,0,36,0,0,0,0
1478199997.69461,DoS,2,8,0,0,0,0,0,6,4,203,0
1478200776.178887,DoS,1087,8,0,64,96,255,126,205,8,0,0
1478200049.754022,DoS,0,8,0,0,0,0,0,0,0,0,1
1479121664.58075,Normal,1349,8,216,0,0,141,0,0,0,0,0
1478200012.365489,DoS,0,8,0,0,0,0,0,0,0,0,1
1478200891.434412,DoS,1088,8,255,0,0,0,255,151,9,0,0
1478201050.94047,DoS,672,8,4,0,154,29,151,2,189,0,0
1478198810.315949,DoS,848,8,5,32,84,104,115,0,0,106,0
1478200786.63173,DoS,1680,8,0,0,0,0,160,34,0,0,0
1478192018.853701,RPM,848,8,5,32,212,104,117,0,0,236,0
1478200811.060014,DoS,339,8,0,33,16,255,0,255,0,0,0
1478193329.977201,gear,339,8,0,33,16,255,0,255,0,0,0
1479121554.905366,Normal,304,8,49,128,0,255,186,128,6,231,0
1478200554.308793,DoS,704,8,20,0,0,0,0,0,0,0,0
1478198663.993339,DoS,339,8,0,33,16,255,0,255,0,0,0
1478199749.764239,DoS,1072,8,0,0,0,0,0,0,0,0,0
1478200372.707849,DoS,0,8,0,0,0,0,0,0,0,0,1
1478198702.543808,DoS,809,8,64,187,127,20,17,32,0,20,0
1478198692.111973,DoS,304,8,15,128,0,255,249,127,0,211,0
1479121594.831684,Normal,305,8,18,128,0,0,32,128,15,235,0
1478198639.172603,DoS,809,8,12,180,127,20,17,32,0,20,0
1479121610.015554,Normal,672,8,64,0,110,29,1,4,221,0,0
1478198545.377324,DoS,1072,8,0,0,0,0,0,0,0,0,0
1478199019.74676,DoS,305,8,251,127,0,0,58,127,13,17,0
1479121917.956296,Normal,1087,8,7,71,96,255,108,47,1,0,0
1479121629.761816,Normal,305,8,14,128,0,0,13,124,4,6,0
1478199195.347281,DoS,848,8,5,32,228,104,117,0,0,220,0
1479121902.855816,Normal,704,8,20,0,0,0,0,0,0,0,0
1478195945.704959,Fuzzy,1425,8,203,7,95,159,158,20,128,173,1
1479121928.258404,Normal,1349,8,216,0,0,140,0,0,0,0,0
1478201159.679602,DoS,809,8,64,185,127,20,17,32,0,20,0
1478201094.267775,DoS,848,8,5,32,180,104,120,0,0,129,0
1478199738.709855,DoS,0,8,0,0,0,0,0,0,0,0,1
1478199238.688785,DoS,304,8,11,128,0,255,49,128,4,35,0
1478200785.588762,RPM,880,8,0,32,0,0,0,0,0,0,0
1478201096.889345,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478198932.598255,DoS,399,8,254,86,0,0,0,60,0,0,0
1478199905.440437,DoS,0,8,0,0,0,0,0,0,0,0,1
1478200919.84575,DoS,704,8,20,0,0,0,0,0,0,0,0
1478198641.021986,DoS,2,8,0,0,0,0,0,9,11,211,0
1478199546.720069,DoS,704,8,20,0,0,0,0,0,0,0,0
1478200802.6051,DoS,790,8,5,35,112,9,35,34,0,109,0
1478199742.226007,DoS,304,8,25,128,0,255,255,127,8,84,0
1478200955.573702,DoS,848,8,5,32,116,104,121,0,0,64,0
1478198621.824297,DoS,0,8,0,0,0,0,0,0,0,0,1
1478193414.3869,gear,848,8,5,32,228,104,118,0,0,223,0
1478197089.829904,Fuzzy,320,8,0,0,0,0,20,33,37,195,0
1478198684.370367,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478199249.997153,DoS,320,8,0,0,0,0,10,0,47,57,0
1478198972.614816,DoS,399,8,254,87,0,0,0,60,0,0,0
1478200775.947238,Fuzzy,790,8,5,34,88,9,34,33,0,110,0
1478200854.514209,DoS,1349,8,216,87,0,139,0,0,0,0,0
1478198950.638656,DoS,1072,8,0,0,0,0,0,0,0,0,0
1478195012.872335,gear,880,8,0,32,0,0,0,0,0,0,0
1478191285.69214,RPM,790,8,69,41,36,255,41,36,0,255,1
1478193294.004922,gear,704,8,21,0,0,0,0,0,0,0,0
1479121540.395217,Normal,320,8,0,0,0,0,36,0,43,116,0
1478199119.167654,DoS,704,8,20,0,0,0,0,0,0,0,0
1478200228.342222,DoS,0,8,0,0,0,0,0,0,0,0,1
1478193975.39645,gear,1072,8,0,0,0,0,0,0,0,0,0
1478200103.002565,DoS,0,8,0,0,0,0,0,0,0,0,1
1478200644.557505,DoS,305,8,242,127,0,0,83,127,5,165,0
1478200593.473732,DoS,848,8,5,32,68,104,117,0,0,124,0
1478200736.416495,DoS,848,8,5,32,20,104,116,0,0,45,0
1478194189.937866,gear,320,8,0,0,0,0,4,37,35,184,0
1478200228.465291,DoS,497,8,8,0,0,0,0,0,0,0,0
1478199491.814023,DoS,608,8,25,34,34,48,8,142,115,35,0
1478198427.091525,DoS,0,8,0,0,0,0,0,0,0,0,1
1478200616.678768,DoS,305,8,238,127,0,0,71,127,1,205,0
1479121709.038032,Normal,880,8,0,23,0,0,0,0,0,0,0
1478200493.482498,DoS,2,8,0,0,0,0,0,0,1,23,0
1478199483.196202,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478201116.08883,DoS,305,8,242,127,0,0,77,127,8,53,0
1478196493.156092,Fuzzy,304,8,16,128,0,255,28,128,15,213,0
1478200762.534021,Fuzzy,848,8,5,32,100,104,117,0,0,92,0
1478200779.871276,DoS,305,8,5,128,0,0,97,127,1,212,0
1478198856.938496,DoS,0,8,0,0,0,0,0,0,0,0,1
1478199020.036768,DoS,1072,8,0,0,0,0,0,0,0,0,0
1478191900.887879,RPM,880,8,0,32,0,0,0,0,0,0,0
1478196431.833414,Fuzzy,408,8,107,103,98,131,227,244,234,100,1
1478196992.889425,Fuzzy,1836,8,178,13,71,154,107,224,97,204,1
1478199452.628419,DoS,305,8,14,128,0,0,66,127,7,19,0
1478191582.53072,RPM,1201,8,0,0,0,0,0,0,0,0,0
1478198916.567434,DoS,848,8,5,32,180,104,119,0,0,142,0
1478199473.995647,DoS,0,8,0,0,0,0,0,0,0,0,1
1478199391.155605,DoS,0,8,0,0,0,0,0,0,0,0,1
