ts,source,can_id,dlc,b0,b1,b2,b3,b4,b5,b6,b7,label
1478198631.694663,DoS,305,8,5,128,0,0,55,127,6,250,0
1478193476.716229,gear,672,8,64,0,148,28,151,2,189,0,0
1478196070.309773,Fuzzy,1287,8,123,174,19,183,65,203,64,214,1
1479121786.30705,Normal,608,8,18,59,66,48,255,161,180,98,0
1478196225.109456,Fuzzy,1264,8,0,0,0,128,0,104,209,19,0
1478196405.796429,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1479121462.451832,Normal,305,8,55,128,0,0,230,122,8,102,0
1478201099.74501,Fuzzy,848,8,5,32,244,104,120,0,0,193,0
1478196738.716066,Fuzzy,304,8,23,128,0,255,59,128,12,198,0
1478198001.160948,Fuzzy,790,8,5,33,112,9,33,32,0,111,0
1478196701.93653,Fuzzy,154,8,33,35,90,28,40,120,182,59,1
1478200899.136917,RPM,339,8,0,33,16,255,0,255,0,0,0
1478194841.159169,gear,1087,8,1,69,96,255,107,0,0,0,1
1478197445.183253,Fuzzy,672,8,68,0,154,29,151,2,189,0,0
1478191390.720775,RPM,1072,8,0,0,0,0,0,0,0,0,0
1479121877.493396,Normal,339,8,0,0,0,255,0,255,0,0,0
1478201032.834318,Fuzzy,399,8,254,90,0,0,0,65,0,0,0
1478197212.765651,Fuzzy,399,8,254,82,0,0,0,60,0,0,0
1478196550.99213,Fuzzy,848,8,5,32,36,104,118,0,0,31,0
1478196975.304878,Fuzzy,2,8,0,0,0,0,0,8,8,184,0
1479121874.043989,Normal,848,8,5,40,100,105,106,0,0,74,0
1478196413.916549,Fuzzy,1680,8,0,0,1,0,160,34,0,0,0
1478198436.751713,DoS,1349,8,216,0,0,130,0,0,0,0,0
1478191225.48432,RPM,848,8,5,32,52,104,116,0,0,13,0
1478201088.848272,RPM,608,8,25,33,34,48,8,142,110,40,0
1478197342.589675,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478196198.350112,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1479121486.048667,Normal,2,8,0,0,0,0,0,8,0,80,0
1478195031.695502,gear,672,8,32,0,151,29,151,2,189,0,0
1478192684.052954,RPM,790,8,69,41,36,255,41,36,0,255,1
1478197669.303161,Fuzzy,160,8,91,132,104,9,0,31,2,0,0
1478197640.961773,Fuzzy,1779,8,114,243,117,51,56,33,4,36,1
1478201137.465234,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478200757.12947,gear,704,8,20,0,0,0,0,0,0,0,0
1478198954.816089,DoS,1087,8,0,64,96,255,126,208,8,0,0
1479121817.432716,Normal,880,8,0,46,0,1,0,0,0,0,0
1478197893.582054,Fuzzy,1088,8,255,0,0,0,255,200,8,0,0
1478196496.532184,Fuzzy,1465,8,39,98,67,176,104,89,254,41,1
1478197065.3502,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478200876.433401,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478200933.79687,Fuzzy,608,8,25,34,34,48,8,142,110,5,0
1478196921.464704,Fuzzy,655,8,118,72,54,211,148,254,158,161,1
1478196502.4755,Fuzzy,320,8,0,0,0,0,16,40,35,157,0
1478194548.311287,gear,1087,8,1,69,96,255,107,0,0,0,1
1479121875.463306,Normal,1072,8,0,0,0,0,0,0,0,0,0
1479121627.183638,Normal,880,8,0,24,0,0,0,0,0,0,0
1478195811.640363,Fuzzy,848,8,5,32,36,104,121,0,0,16,0
1478196952.798227,Fuzzy,161,8,126,137,0,0,35,0,0,0,0
1478200673.112823,DoS,399,8,254,88,0,0,0,60,0,0,0
1478200886.715354,DoS,790,8,5,34,40,10,34,30,0,111,0
1478197349.463755,Fuzzy,1087,8,0,64,96,255,126,203,8,0,0
1478199402.467939,DoS,399,8,254,92,0,0,0,60,0,0,0
1478196220.11656,Fuzzy,571,8,168,90,76,40,231,230,183,81,1
1478197179.559803,Fuzzy,848,8,5,32,116,104,121,0,0,64,0
1478192097.233855,RPM,305,8,238,127,0,0,29,127,13,38,0
1478196123.432758,Fuzzy,848,8,5,32,180,104,121,0,0,128,0
1478200784.602872,Fuzzy,1264,8,0,0,0,128,0,105,209,19,0
1478198138.484334,Fuzzy,305,8,219,127,0,0,61,127,11,186,0
1478194214.124434,gear,809,8,64,190,127,20,17,32,0,20,0
1479121810.008538,Normal,1201,8,174,182,29,139,0,0,0,12,0
1478197942.057967,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478198164.093503,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478192618.038482,RPM,339,8,0,33,16,255,0,255,0,0,0
1478195779.974538,Fuzzy,790,8,5,34,124,9,34,33,0,111,0
1478196821.178212,Fuzzy,1572,8,80,234,110,197,91,21,53,190,1
1478197617.872426,Fuzzy,1457,8,54,84,89,80,109,58,211,162,1
1478191639.870171,RPM,704,8,21,0,0,0,0,0,0,0,0
1478196706.496738,Fuzzy,809,8,134,185,127,20,17,32,0,20,0
1478201190.109405,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478196891.488213,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478198118.971715,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478195761.060405,Fuzzy,790,8,5,35,104,9,35,33,0,111,0
1478196428.272341,Fuzzy,739,8,212,9,195,69,1,87,51,153,1
1478200605.317398,DoS,0,8,0,0,0,0,0,0,0,0,1
1479121637.960615,Normal,305,8,238,127,0,0,120,123,8,187,0
1479121847.623692,Normal,688,5,246,253,0,7,192,0,0,0,0
1478197521.022832,Fuzzy,304,8,27,128,0,255,11,128,6,135,0
1478200807.179322,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1479121819.598841,Normal,399,8,254,45,0,0,0,75,0,0,0
1478200993.837665,Fuzzy,1349,8,216,0,0,137,0,0,0,0,0
1478200844.617948,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478194655.264119,gear,1088,8,255,0,0,0,255,237,7,0,0
1479121510.488533,Normal,399,8,254,46,0,0,0,75,0,0,0
1479121677.880639,Normal,848,8,5,40,244,102,106,0,0,213,0
1478193320.844115,gear,1088,8,255,0,0,0,255,37,11,0,0
1478195971.883783,Fuzzy,1437,8,220,94,125,93,72,90,99,246,1
1478200810.20962,gear,672,8,100,0,155,29,151,2,189,0,0
1478196730.836181,Fuzzy,304,8,14,128,0,255,26,128,8,59,0
1478196795.533105,Fuzzy,809,8,12,187,127,20,17,32,0,20,0
1478191201.09682,RPM,1349,8,216,0,0,138,0,0,0,0,0
1478200895.501458,Fuzzy,848,8,5,32,212,104,119,0,0,238,0
1478194419.741622,gear,880,8,0,32,0,0,0,0,0,0,0
1478197284.386407,Fuzzy,608,8,25,33,33,48,8,142,109,25,0
1478196461.093789,Fuzzy,279,8,232,54,145,99,193,146,12,31,1
1478196579.603631,Fuzzy,2,8,0,0,0,0,0,6,4,203,0
1478196462.403188,Fuzzy,826,8,11,60,214,81,198,248,6,143,1
1478197654.675089,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478201023.060988,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478197435.718543,Fuzzy,1088,8,255,0,0,0,255,208,8,0,0
1478196479.617648,Fuzzy,1322,8,210,45,237,13,187,78,71,245,1
1478196454.939821,Fuzzy,2028,8,239,41,169,129,167,84,184,31,1
1478200847.159036,Fuzzy,320,8,0,0,0,0,6,33,42,99,0
1478197725.810106,Fuzzy,672,8,4,0,154,29,151,2,189,0,0
1478192313.946906,RPM,790,8,69,41,36,255,41,36,0,255,1
1478197689.71401,Fuzzy,1334,8,81,159,83,227,248,74,219,170,1
1478196264.518006,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478195979.241476,Fuzzy,1128,8,92,70,255,166,235,133,209,81,1
1478197218.551516,Fuzzy,809,8,12,190,127,20,17,32,0,20,0
1478196354.522527,Fuzzy,1087,8,0,64,96,255,126,209,8,0,0
1478200629.337148,DoS,304,8,14,128,0,255,5,128,3,106,0
1478196215.225348,Fuzzy,1087,8,0,64,96,255,125,201,8,0,0
1478191338.689585,RPM,1087,8,0,64,96,255,115,170,8,0,0
1478198997.426153,DoS,1349,8,216,90,0,138,0,0,0,0,0
1479121756.774906,Normal,704,8,20,0,0,0,0,0,0,0,0
1479121911.662693,Normal,1201,8,41,90,57,205,0,0,0,137,0
1479121748.229237,Normal,672,8,96,0,112,29,1,4,221,0,0
1478197479.048339,Fuzzy,246,8,208,158,192,38,165,69,108,27,1
1478201193.389314,Fuzzy,1087,8,0,64,96,255,126,159,9,0,0
1478196061.611792,Fuzzy,672,8,68,0,153,29,151,2,189,0,0
1478197367.107806,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1479121716.365579,Normal,399,8,254,44,0,0,0,134,0,0,0
1478196241.298332,Fuzzy,320,8,0,0,0,0,12,20,44,130,0
1478200954.899639,Fuzzy,809,8,220,190,127,20,17,32,0,20,0
1478198173.138206,Fuzzy,790,8,5,33,112,9,33,32,0,111,0
1478201124.386541,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478197751.112024,Fuzzy,304,8,24,128,0,255,5,128,8,207,0
1478197927.206063,Fuzzy,2006,8,166,2,250,118,122,42,8,141,1
1478201021.154313,RPM,672,8,100,0,154,29,151,2,189,0,0
1478195967.739679,Fuzzy,672,8,100,0,153,29,151,2,189,0,0
1478194127.010454,gear,2,8,0,0,0,0,0,0,14,172,0
1478196388.850098,Fuzzy,672,8,36,0,153,29,151,2,189,0,0
1478198691.717326,DoS,0,8,0,0,0,0,0,0,0,0,1
1479121444.892264,Normal,305,8,59,128,0,0,8,128,12,16,0
1478193637.48092,gear,1088,8,255,0,0,0,255,252,10,0,0
1478196391.843899,Fuzzy,1320,8,112,49,48,37,154,171,53,126,1
1479121623.623865,Normal,672,8,0,0,110,29,1,4,221,0,0
1478201063.187892,Fuzzy,1072,8,0,0,0,0,0,0,0,0,0
1478197049.516584,Fuzzy,64,8,114,213,70,134,245,33,165,194,1
1478197561.769996,Fuzzy,320,8,0,0,0,0,32,2,33,56,0
1478197033.203692,Fuzzy,304,8,17,128,0,255,61,128,6,194,0
1478197382.287541,Fuzzy,2,8,0,0,0,0,0,7,4,135,0
1478199671.250224,DoS,0,8,0,0,0,0,0,0,0,0,1
1478200960.171076,gear,160,8,94,135,120,9,0,31,2,0,0
1478200845.419427,gear,1264,8,0,0,0,128,0,105,209,19,0
1478196831.826332,Fuzzy,848,8,5,32,36,104,118,0,0,31,0
1478200732.226287,Fuzzy,1088,8,255,0,0,0,255,160,9,0,0
1478196309.302398,Fuzzy,688,5,0,0,0,7,203,0,0,0,0
1479121797.772054,Normal,1088,8,255,1,8,0,255,133,16,122,0
1478197129.747127,Fuzzy,2,8,0,0,0,0,0,1,13,199,0
1478201199.568395,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478200781.683908,RPM,1349,8,216,0,0,135,0,0,0,0,0
1478197694.266735,Fuzzy,1264,8,0,0,0,128,0,105,209,19,0
1479121674.771582,Normal,1349,8,216,0,0,142,0,0,0,0,0
1478201071.598244,Fuzzy,305,8,242,127,0,0,61,127,7,198,0
1478195918.441172,Fuzzy,320,8,0,0,0,0,4,37,45,30,0
1478194479.313431,gear,399,8,254,84,0,0,0,75,0,0,0
1478196954.035672,Fuzzy,305,8,5,128,0,0,36,127,9,213,0
1478196564.882501,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478195781.519251,Fuzzy,308,8,200,161,82,196,163,219,60,232,1
1479121769.092482,Normal,790,8,5,26,184,16,26,30,28,123,0
1478196133.245023,Fuzzy,1957,8,73,96,101,69,38,71,242,52,1
1478198071.20655,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1479121584.441573,Normal,1072,8,0,0,0,0,0,0,0,0,0
1478195855.778164,Fuzzy,812,8,144,125,166,214,204,146,155,186,1
1478200734.843474,Fuzzy,2,8,0,0,0,0,0,8,10,130,0
1478197760.978064,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478200395.324836,DoS,1520,2,1,0,0,0,0,0,0,0,0
1478201207.712678,Fuzzy,1349,8,216,87,0,137,0,0,0,0,0
1478196665.298563,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478195844.820637,Fuzzy,1680,8,0,0,1,0,160,2,0,0,0
1478200923.554347,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478195885.418552,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478200844.121973,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478201066.690668,Fuzzy,848,8,5,32,68,104,119,0,0,126,0
1478200920.877665,Fuzzy,608,8,25,33,34,48,8,142,110,57,0
1478195779.183065,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1479121514.249553,Normal,880,8,0,62,0,15,0,0,0,0,0
1478197482.104217,Fuzzy,2,8,0,0,0,0,0,9,2,38,0
1478200889.963687,Fuzzy,809,8,220,185,127,20,17,32,0,20,0
1478201205.190868,Fuzzy,790,8,5,34,44,10,34,30,0,111,0
1479121804.541119,Normal,790,8,5,56,180,12,56,30,1,122,0
1479121540.527328,Normal,320,8,0,0,0,0,26,0,40,114,0
1478196433.128068,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1478201018.806776,Fuzzy,1349,8,216,88,0,139,0,0,0,0,0
1478196179.331573,Fuzzy,731,8,29,41,19,163,121,70,240,61,1
1478196218.905766,Fuzzy,472,8,141,55,185,247,161,194,156,139,1
1478197892.971492,Fuzzy,672,8,68,0,154,29,151,2,189,0,0
1478195999.016434,Fuzzy,2,8,0,0,0,0,0,5,7,56,0
1478196392.959499,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1479121714.809074,Normal,1680,8,0,0,0,0,160,33,0,0,0
1479121449.76728,Normal,1088,8,255,1,9,0,255,80,18,114,0
1478197693.354948,Fuzzy,320,8,0,0,0,0,12,35,40,206,0
1478201071.831313,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478193212.30424,gear,305,8,32,128,0,0,62,127,11,163,0
1478196984.994123,Fuzzy,304,8,19,128,0,255,57,128,1,45,0
1478199233.746469,DoS,1072,8,0,0,0,0,0,0,0,0,0
1479121733.449089,Normal,880,8,0,33,0,0,0,0,0,0,0
1479121790.483176,Normal,399,8,254,44,0,0,0,77,0,0,0
1478196991.877974,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478200851.915256,Fuzzy,809,8,220,181,127,20,17,32,0,20,0
1478198114.467609,Fuzzy,672,8,36,0,154,29,151,2,189,0,0
1479121653.058179,Normal,2,8,0,0,0,0,0,3,14,120,0
1478196410.828722,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478197017.064952,Fuzzy,780,8,109,239,234,185,218,107,69,253,1
1478196931.126752,Fuzzy,2,8,0,0,0,0,0,0,6,68,0
1478191534.916456,RPM,809,8,220,180,126,20,17,32,0,20,0
1479121719.553896,Normal,339,8,0,0,0,255,0,255,0,0,0
1478196425.186185,Fuzzy,1087,8,0,64,96,255,125,192,8,0,0
1479121580.552964,Normal,304,8,193,127,0,255,45,128,11,148,0
1478196343.32433,Fuzzy,1817,8,25,146,22,17,212,48,186,185,1
1479121899.262759,Normal,1072,8,0,0,0,0,0,0,0,0,0
1478194159.999757,gear,672,8,96,0,150,29,151,2,189,0,0
1479121606.771144,Normal,304,8,128,118,0,255,202,126,9,118,0
1478197771.951866,Fuzzy,471,8,102,186,111,209,8,139,242,212,1
1479121489.431707,Normal,704,8,20,0,0,0,0,0,0,0,0
1478196172.739341,Fuzzy,672,8,4,0,153,29,151,2,189,0,0
1478197849.854886,Fuzzy,161,8,127,137,0,0,36,0,0,0,0
1478197949.403695,Fuzzy,305,8,23,128,0,0,69,127,14,90,0
1478200920.207712,Fuzzy,399,8,254,93,0,0,0,60,0,0,0
1478200817.561218,Fuzzy,1264,8,0,0,0,128,0,105,209,19,0
1478196468.598016,Fuzzy,320,8,0,0,0,0,18,37,39,209,0
1478197320.630493,Fuzzy,304,8,18,128,0,255,12,128,14,106,0
1478191335.40506,RPM,790,8,69,41,36,255,41,36,0,255,1
1478197777.543406,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478193632.632568,gear,1087,8,1,69,96,255,107,0,0,0,1
1478200920.10423,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478201146.235851,Fuzzy,320,8,0,0,0,0,24,39,47,174,0
1478196149.680387,Fuzzy,497,8,8,0,0,0,0,0,0,0,0
1479121937.344957,Normal,704,8,20,0,0,0,0,0,0,0,0
1478198162.943274,Fuzzy,320,8,0,0,0,0,2,33,41,66,0
1478198137.222414,Fuzzy,1264,8,0,0,0,128,0,105,209,19,0
1478200864.882572,Fuzzy,1087,8,0,64,96,255,126,158,9,0,0
1478200830.327818,Fuzzy,2,8,0,0,0,0,0,6,7,236,0
1478196174.389489,Fuzzy,304,8,7,128,0,255,34,128,9,141,0
1478196356.402628,Fuzzy,1087,8,0,64,96,255,125,215,8,0,0
1478191101.365839,RPM,790,8,5,33,56,10,33,30,0,117,0
1478200848.939938,Fuzzy,305,8,251,127,0,0,49,127,12,140,0
1478196078.564397,Fuzzy,1467,8,215,193,71,3,137,191,27,175,1
1478196146.932603,Fuzzy,809,8,134,190,127,20,17,32,0,20,0
1478196622.702424,Fuzzy,688,5,0,0,0,7,218,0,0,0,0
1478197389.20031,Fuzzy,1349,8,216,102,0,128,0,0,0,0,0
1478196207.8656,Fuzzy,1088,8,255,0,0,0,255,200,8,0,0
1478200987.293296,Fuzzy,608,8,26,34,35,48,8,142,107,40,0
1478197195.997551,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478201173.147457,DoS,790,8,5,34,116,9,34,33,0,111,0
1478196116.875059,Fuzzy,790,8,5,34,88,9,34,32,0,111,0
1478201056.368449,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478195876.572605,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478199140.59323,DoS,848,8,5,32,132,104,116,0,0,189,0
1479121887.705585,Normal,304,8,26,128,0,255,243,127,8,185,0
1479121512.560049,Normal,1264,8,0,6,0,128,0,81,3,20,0
1479121750.681267,Normal,339,8,0,0,0,255,0,255,0,0,0
1478200448.141905,DoS,1088,8,255,0,0,0,255,199,8,0,0
1478195109.41089,gear,672,8,96,0,151,29,151,2,189,0,0
1478200887.907406,Fuzzy,1349,8,216,0,0,137,0,0,0,0,0
1478195796.781178,Fuzzy,608,8,25,34,34,48,8,142,112,21,0
1478196616.52694,Fuzzy,771,8,185,10,134,28,255,137,113,161,1
1479121551.433559,Normal,2,8,0,0,0,0,0,8,11,159,0
1478192651.115204,RPM,1072,8,0,0,0,0,0,0,0,0,0
1478200850.118251,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478191906.892476,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121580.549888,Normal,608,8,19,29,28,48,255,155,106,21,0
1478192520.535828,RPM,399,8,254,68,0,0,0,60,0,0,0
1478201173.963932,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478197251.648335,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478196640.816105,Fuzzy,688,5,0,0,0,7,188,0,0,0,0
1479121604.142904,Normal,1087,8,1,69,96,255,98,127,2,0,0
1478197642.154125,Fuzzy,774,8,130,55,245,3,54,183,22,58,1
1479121525.180546,Normal,1088,8,255,3,15,0,255,68,12,69,0
1478200848.433515,Fuzzy,848,8,5,32,132,104,116,0,0,189,0
1478200815.78485,Fuzzy,672,8,36,0,155,29,151,2,189,0,0
1478197761.690415,Fuzzy,672,8,100,0,154,29,151,2,189,0,0
1478197521.623656,Fuzzy,1088,8,255,0,0,0,255,223,8,0,0
1478201098.799446,Fuzzy,399,8,254,94,0,0,0,60,0,0,0
1478196232.097186,Fuzzy,1072,8,0,0,0,0,0,0,0,0,0
1478201097.181804,Fuzzy,1349,8,216,0,0,137,0,0,0,0,0
1479121594.021272,Normal,497,8,0,46,29,128,1,26,80,1,0
1479121561.96468,Normal,320,8,0,0,0,0,2,19,40,6,0
1478197945.509643,Fuzzy,1550,8,58,115,249,61,154,17,197,53,1
1478196741.217923,Fuzzy,809,8,12,181,127,20,17,32,0,20,0
1478196454.745826,Fuzzy,688,5,0,0,0,7,203,0,0,0,0
1478197034.523411,Fuzzy,320,8,0,0,0,0,22,34,42,175,0
1478196939.592536,Fuzzy,399,8,254,86,0,0,0,60,0,0,0
1478194273.845005,gear,320,8,0,0,0,0,10,18,42,124,0
1478201132.085946,RPM,2,8,0,0,0,0,0,6,8,87,0
1478196164.295942,Fuzzy,399,8,254,81,0,0,0,60,0,0,0
1478198689.622047,DoS,0,8,0,0,0,0,0,0,0,0,1
1478197429.615573,Fuzzy,399,8,254,86,0,0,0,60,0,0,0
1478199400.250579,DoS,304,8,23,128,0,255,55,128,1,77,0
1478196609.094313,Fuzzy,397,8,237,63,152,218,227,95,219,151,1
1478197049.26353,Fuzzy,809,8,134,188,127,20,17,32,0,20,0
1478201182.789304,Fuzzy,1088,8,255,0,0,0,255,212,8,0,0
1478201071.272735,Fuzzy,672,8,100,0,154,29,151,2,189,0,0
1478197128.286881,Fuzzy,1349,8,216,0,0,137,0,0,0,0,0
1479121826.601221,Normal,161,8,128,128,0,0,44,0,0,0,0
1479121762.706966,Normal,672,8,0,0,112,29,1,4,221,0,0
1478196364.594446,Fuzzy,375,8,13,222,28,101,114,32,197,56,1
1478198798.001687,DoS,704,8,20,0,0,0,0,0,0,0,0
1478197900.806296,Fuzzy,305,8,5,128,0,0,38,127,2,25,0
1478196386.053657,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478196298.087763,Fuzzy,1264,8,0,0,0,128,0,104,209,19,0
1478196281.805626,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478200958.373559,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478193204.195065,gear,304,8,7,128,0,255,51,128,0,239,0
1478197312.690911,Fuzzy,305,8,5,128,0,0,92,127,4,16,0
1478191786.752232,RPM,160,8,93,130,16,10,0,31,2,0,0
1478196994.488055,Fuzzy,1349,8,216,0,0,133,0,0,0,0,0
1478197382.345269,Fuzzy,672,8,36,0,154,29,151,2,189,0,0
1478196704.627702,Fuzzy,608,8,25,35,35,48,8,142,118,29,0
1479121487.199319,Normal,672,8,64,0,107,29,1,4,221,0,0
1478195836.209657,Fuzzy,704,8,21,0,0,0,0,0,0,0,0
1479121541.144509,Normal,1201,8,220,231,128,108,0,0,0,175,0
1478196563.894166,Fuzzy,572,8,248,20,11,64,215,221,212,94,1
1478200779.454916,RPM,608,8,25,34,34,48,8,142,112,21,0
1479121442.415772,Normal,608,8,34,49,49,48,255,147,136,13,0
1478201204.161677,Fuzzy,790,8,5,33,52,10,33,30,0,111,0
1478200773.550163,DoS,809,8,134,190,127,20,17,32,0,20,0
1479121888.123254,Normal,339,8,0,0,0,255,0,255,0,0,0
1478197925.325012,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478200905.272031,Fuzzy,672,8,36,0,154,29,151,2,189,0,0
1478196985.56942,Fuzzy,61,8,18,171,73,6,174,137,10,101,1
1479121576.952689,Normal,399,8,254,44,0,0,0,118,0,0,0
1478196026.815269,Fuzzy,2,8,0,0,0,0,0,3,3,249,0
1478192804.4692,RPM,304,8,9,128,0,255,33,128,4,129,0
1479121727.733856,Normal,688,5,245,255,0,7,148,0,0,0,0
1478199998.439057,DoS,1088,8,255,0,0,0,255,165,9,0,0
1478197595.476477,Fuzzy,1088,8,255,0,0,0,255,205,8,0,0
1478192438.501314,RPM,790,8,69,41,36,255,41,36,0,255,1
1478197569.885166,Fuzzy,1088,8,255,0,0,0,255,204,8,0,0
1478196862.252981,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478197278.010272,Fuzzy,1088,8,255,0,0,0,255,194,8,0,0
1478195081.744536,gear,1349,8,216,81,0,139,0,0,0,0,0
1479121507.028434,Normal,688,5,185,255,0,7,190,0,0,0,0
1478197849.145714,Fuzzy,1680,8,0,0,1,0,160,34,0,0,0
1478197130.618096,Fuzzy,2,8,0,0,0,0,0,1,4,50,0
1478196082.700404,Fuzzy,848,8,5,32,4,104,119,0,0,62,0
1478197422.497798,Fuzzy,1087,8,0,64,96,255,126,214,8,0,0
1478197625.253309,Fuzzy,608,8,25,32,33,48,8,142,101,1,0
1478201155.154438,Fuzzy,304,8,23,128,0,255,36,128,11,11,0
1479121471.337743,Normal,704,8,20,0,0,0,0,0,0,0,0
1479121844.497178,Normal,704,8,20,0,0,0,0,0,0,0,0
1478196158.261449,Fuzzy,672,8,100,0,153,29,151,2,189,0,0
1478200899.754817,gear,1088,8,255,0,0,0,255,157,9,0,0
1478197960.346109,Fuzzy,848,8,5,32,148,104,116,0,0,173,0
1478194243.908439,gear,1087,8,1,69,96,255,107,0,0,0,1
1478196468.037316,Fuzzy,304,8,15,128,0,255,31,128,15,188,0
1478197182.961412,Fuzzy,1349,8,216,0,0,134,0,0,0,0,0
1478195922.183806,Fuzzy,409,8,88,167,23,188,46,35,71,37,1
1478196549.963158,Fuzzy,1087,8,0,64,96,255,126,195,8,0,0
1478197365.97854,Fuzzy,320,8,0,0,0,0,2,32,37,146,0
1478196624.714646,Fuzzy,283,8,94,30,13,159,27,183,156,235,1
1478196314.243847,Fuzzy,305,8,0,128,0,0,42,127,11,210,0
1478198139.782544,Fuzzy,1264,8,0,0,0,128,0,105,209,19,0
1478201157.324636,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478201106.70154,Fuzzy,848,8,5,32,116,104,120,0,0,65,0
1478194636.27261,gear,1087,8,16,64,96,255,124,235,7,0,0
1478196983.800976,Fuzzy,1520,2,1,0,0,0,0,0,0,0,0
1478196794.3561,Fuzzy,1349,8,216,0,0,138,0,0,0,0,0
1478196089.442517,Fuzzy,1072,8,0,0,0,0,0,0,0,0,0
1478200851.28775,Fuzzy,305,8,242,127,0,0,34,127,7,88,0
1479121703.134981,Normal,2,8,0,0,0,0,0,8,14,246,0
1478198897.656145,DoS,1264,8,0,0,0,128,0,105,209,19,0
1478200865.497323,Fuzzy,2,8,0,0,0,0,0,8,4,36,0
1478196113.838751,Fuzzy,809,8,12,188,127,20,17,32,0,20,0
1478200913.175254,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478198123.980748,Fuzzy,1744,8,253,41,83,88,112,233,200,144,1
1479121688.344345,Normal,688,5,173,255,5,7,20,0,0,0,0
1478196507.852284,Fuzzy,1088,8,255,0,0,0,255,204,8,0,0
1478197365.918543,Fuzzy,320,8,0,0,0,0,16,51,47,59,0
1478195796.664421,Fuzzy,704,8,21,0,0,0,0,0,0,0,0
1478198080.106272,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478196470.809987,Fuzzy,671,8,63,51,210,134,202,90,84,249,1
1478200979.043071,Fuzzy,320,8,0,0,0,0,18,37,47,57,0
1478196291.013952,Fuzzy,1201,8,41,39,39,35,0,0,0,154,0
1478196632.818253,Fuzzy,812,8,158,125,39,119,178,37,200,155,1
1478197983.48109,Fuzzy,2,8,0,0,0,0,0,8,14,246,0
1478196745.163669,Fuzzy,790,8,5,33,116,9,33,32,0,111,0
1479121448.066007,Normal,848,8,5,40,36,102,109,0,0,2,0
1478197335.511131,Fuzzy,376,8,123,220,255,206,123,103,117,242,1
1478196040.319082,Fuzzy,608,8,25,34,34,48,8,142,123,60,0
1478196302.982458,Fuzzy,1383,8,113,253,66,165,191,237,116,148,1
1479121545.189481,Normal,399,8,254,44,0,0,0,112,0,0,0
1478196266.822408,Fuzzy,1196,8,78,223,111,15,93,73,136,28,1
1478200476.008875,DoS,809,8,12,187,127,20,17,32,0,20,0
1478201092.416055,Fuzzy,1349,8,216,0,0,137,0,0,0,0,0
1478197999.853066,Fuzzy,1349,8,216,0,0,138,0,0,0,0,0
