ts,source,can_id,dlc,b0,b1,b2,b3,b4,b5,b6,b7,label
1478194911.647787,gear,1087,8,1,69,96,255,107,0,0,0,1
1478194324.941241,gear,339,8,0,33,16,255,0,255,0,0,0
1478198682.799092,DoS,1264,8,0,0,0,128,0,105,209,19,0
1478193518.751392,gear,608,8,24,33,30,48,8,141,133,23,0
1478193606.173846,gear,1072,8,0,0,0,0,0,0,0,0,0
1478200638.275623,DoS,1520,2,1,0,0,0,0,0,0,0,0
1478201159.619839,RPM,809,8,12,185,127,20,17,32,0,20,0
1478200915.382076,DoS,608,8,25,34,34,48,8,142,112,21,0
1478194713.742751,gear,1201,8,0,0,0,0,0,0,0,0,0
1479121842.320043,Normal,672,8,0,0,116,29,1,4,221,0,0
1478194329.459329,gear,1087,8,1,69,96,255,107,0,0,0,1
1478198518.887244,DoS,2,8,0,0,0,0,0,3,5,183,0
1478193195.409633,gear,809,8,64,187,127,20,17,32,0,20,0
1479121835.403215,Normal,1088,8,255,14,0,0,255,78,1,123,0
1478193557.718796,gear,608,8,25,33,30,48,8,142,110,26,0
1478201031.3373,RPM,704,8,20,0,0,0,0,0,0,0,0
1478194841.275555,gear,1349,8,216,0,0,138,0,0,0,0,0
1478194292.86832,gear,399,8,254,80,0,0,0,60,0,0,0
1478193939.641778,gear,608,8,25,33,32,48,8,142,108,27,0
1479121939.611088,Normal,848,8,5,40,84,105,106,0,0,122,0
1478198451.561654,DoS,339,8,0,33,16,255,0,255,0,0,0
1478194149.849502,gear,1088,8,255,0,0,0,255,98,11,0,0
1478200849.659159,Fuzzy,320,8,0,0,0,0,12,50,36,170,0
1478193325.877381,gear,339,8,0,33,16,255,0,255,0,0,0
1478193828.054834,gear,320,8,0,0,0,0,22,32,37,140,0
1478194677.307341,gear,1088,8,255,0,0,0,255,180,9,0,0
1478193760.499866,gear,790,8,5,39,16,12,39,33,0,112,0
1478193971.58881,gear,1520,2,1,0,0,0,0,0,0,0,0
1479121692.901491,Normal,704,8,20,0,0,0,0,0,0,0,0
1479121743.869567,Normal,880,8,0,28,0,0,0,0,0,0,0
1478194721.305539,gear,848,8,5,32,148,104,117,0,0,172,0
1478194760.528639,gear,1680,8,0,0,0,0,160,2,0,0,0
1478193441.52266,gear,2,8,0,0,0,0,0,9,6,82,0
1478196461.776893,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478200908.575462,RPM,2,8,0,0,0,0,0,7,8,27,0
1479121464.898674,Normal,1349,8,216,159,0,141,0,0,0,0,0
1478193210.619054,gear,848,8,5,32,212,104,119,0,0,238,0
1478199520.42435,DoS,339,8,0,33,16,255,0,255,0,0,0
1478200474.80123,DoS,809,8,64,188,127,20,17,32,0,20,0
1478194677.998306,gear,1087,8,1,69,96,255,107,0,0,0,1
1479121447.862095,Normal,608,8,16,62,65,48,255,161,183,94,0
1478193877.163992,gear,320,8,0,0,0,0,6,39,36,112,0
1478193607.62376,gear,2,8,0,0,0,0,0,5,9,158,0
1478194893.744522,gear,2,8,0,0,0,0,0,6,3,152,0
1478199506.844079,DoS,1088,8,255,0,0,0,255,168,9,0,0
1478194258.956843,gear,672,8,96,0,150,29,151,2,189,0,0
1478193660.794616,gear,1087,8,16,64,96,255,122,36,8,0,0
1478194750.260866,gear,1264,8,0,0,0,128,0,103,209,19,0
1478196194.880045,Fuzzy,35,8,63,219,39,237,76,210,184,190,1
1478194121.172292,gear,672,8,32,0,149,29,151,2,189,0,0
1479121877.324269,Normal,2,8,0,0,0,0,0,0,10,216,0
1478194205.46675,gear,497,8,8,0,0,0,0,0,0,0,0
1478194342.708026,gear,880,8,0,32,0,0,0,0,0,0,0
1478193436.469215,gear,399,8,254,69,0,0,0,64,0,0,0
1478193537.987122,gear,2,8,0,0,0,0,0,8,5,57,0
1478194566.032845,gear,672,8,0,0,150,29,151,2,189,0,0
1479121857.033509,Normal,880,8,0,32,0,0,0,0,0,0,0
1478193833.889746,gear,672,8,32,0,149,29,151,2,189,0,0
1478196171.965679,Fuzzy,289,8,61,107,26,242,55,108,88,24,1
1479121629.068844,Normal,339,8,0,0,0,255,0,255,0,0,0
1478196163.141544,Fuzzy,304,8,17,128,0,255,47,128,4,227,0
1478192221.797124,RPM,1201,8,0,0,0,0,0,0,0,0,0
1478193288.970636,gear,1087,8,1,69,96,255,107,0,0,0,1
1478194910.046792,gear,809,8,12,185,127,20,17,32,0,20,0
1478200756.13434,gear,672,8,100,0,154,29,151,2,189,0,0
1478191759.009352,RPM,790,8,69,41,36,255,41,36,0,255,1
1479121834.294706,Normal,160,8,137,128,76,11,1,35,2,0,0
1479121612.044785,Normal,1088,8,255,2,17,0,255,247,19,34,0
1478192092.721102,RPM,790,8,5,34,120,9,34,32,0,113,0
1478201094.563681,DoS,809,8,134,188,127,20,17,32,0,20,0
1478194477.564919,gear,790,8,5,42,180,9,42,33,0,112,0
1478193339.953117,gear,1087,8,1,69,96,255,107,0,0,0,1
1478194329.706255,gear,1087,8,1,69,96,255,107,0,0,0,1
1478194847.153591,gear,1087,8,16,64,96,255,125,103,12,0,0
1478200883.669238,gear,1349,8,216,0,0,137,0,0,0,0,0
1478192306.115824,RPM,790,8,5,35,116,9,35,33,0,113,0
1478201025.662607,RPM,1087,8,0,64,96,255,126,146,9,0,0
1478193262.362732,gear,704,8,21,0,0,0,0,0,0,0,0
1478194000.376009,gear,339,8,0,33,16,255,0,255,0,0,0
1478193514.884857,gear,809,8,134,184,127,20,17,32,0,20,0
1478197523.483748,Fuzzy,1409,8,106,88,46,20,83,37,224,130,1
1478194952.403165,gear,305,8,238,127,0,0,49,127,13,28,0
1478194548.393025,gear,161,8,125,135,0,0,46,0,0,0,0
1478192162.151867,RPM,1088,8,255,0,0,0,255,155,9,0,0
1478201066.466281,DoS,399,8,254,92,0,0,0,60,0,0,0
1479121482.348443,Normal,880,8,0,35,0,0,0,0,0,0,0
1478194574.518826,gear,2,8,0,0,0,0,0,6,15,4,0
1479121523.697598,Normal,608,8,16,31,29,48,255,155,164,49,0
1478194104.910276,gear,1087,8,1,69,96,255,107,0,0,0,1
1478194347.193962,gear,809,8,134,189,127,20,17,32,0,20,0
1478194836.653543,gear,160,8,92,135,200,8,0,31,2,0,0
1478193245.957563,gear,672,8,96,0,149,28,151,2,189,0,0
1478194441.288277,gear,1520,2,1,0,0,0,0,0,0,0,0
1478194558.537831,gear,399,8,254,78,0,0,0,60,0,0,0
1478201076.939671,gear,1264,8,0,0,0,128,0,105,209,19,0
1478194483.626137,gear,1087,8,1,69,96,255,107,0,0,0,1
1478198884.088173,DoS,790,8,5,33,104,9,33,33,0,111,0
1478200887.116518,gear,1072,8,0,0,0,0,0,0,0,0,0
1479121774.381154,Normal,1087,8,3,69,96,255,104,116,11,0,0
1479121658.919357,Normal,320,8,0,0,0,0,6,2,40,248,0
1478193194.400008,gear,608,8,21,32,35,48,8,148,119,48,0
1478192390.578239,RPM,2,8,0,0,0,0,0,6,5,214,0
1478199978.794956,DoS,1201,8,41,39,39,35,0,0,0,154,0
1478193970.177108,gear,1072,8,0,0,0,0,0,0,0,0,0
1478194272.577008,gear,1087,8,1,69,96,255,107,0,0,0,1
1478196231.43155,Fuzzy,1349,8,216,94,0,139,0,0,0,0,0
1479121912.550499,Normal,790,8,5,44,132,9,44,33,0,122,0
1478194809.043669,gear,1520,2,1,0,0,0,0,0,0,0,0
1478200787.342759,gear,704,8,20,0,0,0,0,0,0,0,0
1478193372.936483,gear,880,8,0,32,0,0,0,0,0,0,0
1479121569.162235,Normal,1088,8,255,2,7,0,255,186,10,89,0
1479121850.054335,Normal,880,8,0,32,0,0,0,0,0,0,0
1478197065.601137,Fuzzy,848,8,5,32,228,104,116,0,0,221,0
1478194271.778153,gear,1087,8,1,69,96,255,107,0,0,0,1
1478196852.320381,Fuzzy,305,8,9,128,0,0,97,127,13,243,0
1479121868.687563,Normal,608,8,39,47,48,48,255,146,93,54,0
1479121820.823637,Normal,688,5,186,235,0,7,154,0,0,0,0
1478196267.668647,Fuzzy,848,8,5,32,148,104,121,0,0,160,0
1478201139.878406,gear,1349,8,216,0,0,127,0,0,0,0,0
1478200916.302003,gear,848,8,5,32,228,104,120,0,0,209,0
1478197816.758743,Fuzzy,305,8,14,128,0,0,54,127,13,143,0
1478195050.804651,gear,1088,8,255,0,0,0,255,244,7,0,0
1478201073.629512,gear,1520,2,1,0,0,0,0,0,0,0,0
1478194615.181401,gear,809,8,220,185,127,20,17,32,0,20,0
1479121913.523628,Normal,688,5,111,255,0,7,121,0,0,0,0
1478200981.578226,gear,1264,8,0,0,0,128,0,105,209,19,0
1478194687.334206,gear,304,8,10,128,0,255,32,128,1,128,0
1478194218.109596,gear,1087,8,1,69,96,255,107,0,0,0,1
1478194036.67745,gear,848,8,5,32,212,104,116,0,0,237,0
1478193623.489942,gear,880,8,0,32,0,0,0,0,0,0,0
1478199176.298977,DoS,0,8,0,0,0,0,0,0,0,0,1
1478194786.999474,gear,608,8,40,50,46,48,8,143,105,51,0
1478192763.836976,RPM,848,8,5,32,244,104,120,0,0,193,0
1478200878.182437,RPM,790,8,5,33,52,10,33,30,0,111,0
1478200916.705038,gear,304,8,15,128,0,255,48,128,5,216,0
1478200960.373034,gear,339,8,0,33,16,255,0,255,0,0,0
1478194811.672013,gear,880,8,0,32,0,0,0,0,0,0,0
1478200914.463293,gear,790,8,5,33,152,9,33,33,0,111,0
1478194662.924824,gear,1072,8,0,0,0,0,0,0,0,0,0
1479121743.352453,Normal,2,8,0,0,0,0,0,4,4,83,0
1478200777.839909,RPM,1264,8,0,0,0,128,0,105,209,19,0
1479121859.536345,Normal,672,8,96,0,116,29,1,4,221,0,0
1478194881.569308,gear,790,8,5,25,108,9,25,31,0,111,0
1478193193.53592,gear,848,8,5,32,4,104,119,0,0,62,0
1478194475.186877,gear,399,8,254,84,0,0,0,60,0,0,0
1478194611.907145,gear,1072,8,0,0,0,0,0,0,0,0,0
1478193626.019769,gear,848,8,5,32,36,104,114,0,0,27,0
1478201034.241198,gear,1087,8,0,64,96,255,126,151,9,0,0
1478194237.611222,gear,704,8,21,0,0,0,0,0,0,0,0
1478198000.072273,Fuzzy,608,8,25,33,33,48,8,142,108,9,0
1478191546.295994,RPM,672,8,32,0,137,29,150,2,189,0,0
1478200787.298724,gear,809,8,134,190,127,20,17,32,0,20,0
1479121483.730791,Normal,790,8,53,48,220,21,48,25,9,125,0
1478198980.669884,DoS,809,8,64,180,127,20,17,32,0,20,0
1478193492.89945,gear,1072,8,0,0,0,0,0,0,0,0,0
1479121493.313048,Normal,399,8,254,47,0,0,0,116,0,0,0
1478193874.081896,gear,339,8,0,33,16,255,0,255,0,0,0
1478194798.698419,gear,399,8,254,84,0,0,0,60,0,0,0
1478194835.997014,gear,1072,8,0,0,0,0,0,0,0,0,0
1479121514.614351,Normal,848,8,5,40,52,102,107,0,0,20,0
1478194481.285867,gear,704,8,21,0,0,0,0,0,0,0,0
1478201055.048513,gear,1201,8,41,39,39,35,0,0,0,154,0
1478193970.10574,gear,848,8,5,32,148,104,114,0,0,171,0
1478194266.679656,gear,790,8,5,32,68,12,32,30,0,112,0
1479121458.762708,Normal,809,8,64,186,126,20,17,37,2,20,0
1478194060.507924,gear,704,8,21,0,0,0,0,0,0,0,0
1478194230.585597,gear,2,8,0,0,0,0,0,8,4,36,0
1479121496.581321,Normal,848,8,5,40,116,102,107,0,0,84,0
1479121519.726019,Normal,497,8,0,185,165,16,10,164,16,10,0
1479121644.668034,Normal,1520,2,244,0,0,0,0,0,0,0,0
1478201004.650165,gear,848,8,5,32,84,104,118,0,0,111,0
1478193805.782983,gear,672,8,0,0,149,29,151,2,189,0,0
1478194411.177286,gear,2,8,0,0,0,0,0,9,0,28,0
1478196477.168705,Fuzzy,1264,8,0,0,0,128,0,104,209,19,0
1478200499.016918,DoS,0,8,0,0,0,0,0,0,0,0,1
1478194313.501249,gear,399,8,254,82,0,0,0,60,0,0,0
1478193998.084735,gear,1349,8,216,0,0,129,0,0,0,0,0
1478194401.280211,gear,1349,8,216,0,0,138,0,0,0,0,0
1478194257.545593,gear,2,8,0,0,0,0,0,9,12,128,0
1479121806.802454,Normal,1088,8,255,1,8,0,255,211,15,72,0
1478194668.536919,gear,790,8,5,33,132,8,33,33,0,111,0
1478198973.929286,DoS,320,8,0,0,0,0,18,0,39,197,0
1478194373.661886,gear,704,8,21,0,0,0,0,0,0,0,0
1478194799.486362,gear,1087,8,1,69,96,255,107,0,0,0,1
1478200804.684488,gear,848,8,5,32,244,104,117,0,0,204,0
1478194339.889401,gear,608,8,27,33,30,48,8,142,95,56,0
1478193434.59018,gear,1088,8,255,0,0,0,255,48,8,0,0
1478200985.081694,gear,304,8,18,128,0,255,247,127,11,74,0
1478193435.348401,gear,848,8,5,32,244,104,118,0,0,207,0
1478193191.126982,gear,1087,8,16,64,96,255,120,189,8,0,0
1478194096.692456,gear,848,8,5,32,20,104,114,0,0,43,0
1478194168.590535,gear,1088,8,255,0,0,0,255,125,12,0,0
1479121438.159027,Normal,790,8,5,43,212,8,43,39,0,125,0
1478194206.64433,gear,1087,8,1,69,96,255,107,0,0,0,1
1478200949.284466,gear,320,8,0,0,0,0,8,40,47,21,0
1478194252.985151,gear,1087,8,1,69,96,255,107,0,0,0,1
1478200775.490181,gear,2,8,0,0,0,0,0,9,11,211,0
1478194755.168856,gear,1087,8,16,64,96,255,124,137,11,0,0
1478194977.974507,gear,1088,8,255,0,0,0,255,168,11,0,0
1478194787.911395,gear,1088,8,255,0,0,0,255,27,12,0,0
1478193377.425689,gear,2,8,0,0,0,0,0,3,12,66,0
1478194455.306086,gear,1088,8,255,0,0,0,255,15,8,0,0
1479121779.092003,Normal,1088,8,255,3,13,0,255,222,10,95,0
1478194945.588136,gear,848,8,5,32,244,104,118,0,0,207,0
1478195070.83549,gear,1087,8,16,64,96,255,125,28,8,0,0
1479121901.135374,Normal,880,8,0,32,0,0,0,0,0,0,0
1479121658.179324,Normal,305,8,251,127,0,0,16,127,14,9,0
1479121729.794116,Normal,790,8,5,25,28,14,25,30,25,123,0
1479121939.170721,Normal,305,8,91,128,0,0,166,126,3,238,0
1478193790.16823,gear,320,8,0,0,0,0,18,35,40,223,0
1479121788.560298,Normal,320,8,0,0,0,0,14,34,45,232,0
1478198422.404691,DoS,320,8,0,0,0,0,10,33,36,207,0
1478193288.414,gear,1087,8,1,69,96,255,107,0,0,0,1
1479121691.179191,Normal,1349,8,216,0,0,141,0,0,0,0,0
1479121718.093985,Normal,2,8,0,0,0,0,0,10,6,134,0
1478193684.170407,gear,704,8,21,0,0,0,0,0,0,0,0
1479121644.054932,Normal,704,8,20,0,0,0,0,0,0,0,0
1478201009.48137,gear,304,8,13,128,0,255,252,127,3,199,0
1478201044.204742,gear,399,8,254,91,0,0,0,65,0,0,0
1478194794.978642,gear,704,8,21,0,0,0,0,0,0,0,0
1478195075.415418,gear,1087,8,16,64,96,255,125,238,10,0,0
1478193466.941931,gear,1087,8,16,64,96,255,122,242,7,0,0
1478194932.597544,gear,1264,8,0,0,0,128,0,103,209,19,0
1478193591.168487,gear,1088,8,255,0,0,0,255,41,8,0,0
1478201003.559735,gear,880,8,0,32,0,0,0,0,0,0,0
1478200148.466747,DoS,1087,8,0,64,96,255,126,195,8,0,0
1478200241.820895,DoS,1087,8,0,64,96,255,126,236,8,0,0
1479121861.645024,Normal,1087,8,7,71,96,255,106,122,0,0,0
1478193648.340489,gear,848,8,5,32,180,104,114,0,0,139,0
1478201191.139182,gear,1087,8,0,64,96,255,126,132,9,0,0
1478199147.989384,DoS,608,8,25,34,34,48,8,142,117,50,0
1478197686.840888,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478193655.672885,gear,339,8,0,33,16,255,0,255,0,0,0
1478193985.508901,gear,880,8,0,32,0,0,0,0,0,0,0
1478200965.753692,Fuzzy,304,8,23,128,0,255,6,128,14,81,0
1478196253.254283,Fuzzy,1523,8,103,245,226,78,253,29,224,102,1
1478194611.114231,gear,608,8,26,32,30,48,8,142,99,4,0
1478194825.748453,gear,304,8,14,128,0,255,57,128,3,72,0
1478196277.507724,Fuzzy,1264,8,0,0,0,128,0,104,209,19,0
1478194795.986664,gear,1087,8,1,69,96,255,107,0,0,0,1
1478199632.435695,DoS,704,8,20,0,0,0,0,0,0,0,0
1478201113.915777,DoS,2,8,0,0,0,0,0,8,15,235,0
1478193782.352927,gear,1349,8,216,0,0,138,0,0,0,0,0
1478196265.657262,Fuzzy,305,8,251,127,0,0,77,127,0,82,0
1478195084.452213,gear,1349,8,216,0,0,127,0,0,0,0,0
1478195016.653536,gear,1087,8,1,69,96,255,107,0,0,0,1
1479121581.891636,Normal,2,8,0,0,0,0,0,9,1,1,0
1478197428.4744,Fuzzy,339,8,0,33,16,255,0,255,0,0,0
1478199765.937526,DoS,0,8,0,0,0,0,0,0,0,0,1
1478200825.686615,gear,672,8,4,0,155,29,151,2,189,0,0
1478194610.121249,gear,1087,8,16,64,96,255,124,90,8,0,0
1479121657.525125,Normal,608,8,31,42,42,48,255,143,118,16,0
1478200130.166667,DoS,880,8,0,32,0,0,0,0,0,0,0
1478192020.032589,RPM,1349,8,216,0,0,140,0,0,0,0,0
1479121480.598351,Normal,339,8,0,0,0,255,0,255,0,0,0
1479121855.255533,Normal,305,8,32,128,0,0,118,128,11,142,0
1479121630.558054,Normal,399,8,254,47,0,0,0,60,0,0,0
1478193873.327841,gear,1349,8,216,0,0,133,0,0,0,0,0
1478193687.187752,gear,704,8,21,0,0,0,0,0,0,0,0
1478194700.68047,gear,790,8,5,33,220,8,33,35,0,111,0
1478197652.920717,Fuzzy,672,8,36,0,154,29,151,2,189,0,0
1479121723.694899,Normal,320,8,0,0,0,0,16,11,38,85,0
1479121762.077998,Normal,1264,8,0,74,0,128,0,94,3,20,0
1478194952.510865,gear,608,8,19,26,26,48,8,144,99,3,0
1478200005.844354,DoS,320,8,0,0,0,0,10,0,35,165,0
1478194047.312048,gear,399,8,254,80,0,0,0,60,0,0,0
1478193362.297099,gear,320,8,0,0,0,0,36,0,35,156,0
1478194156.157586,gear,1087,8,16,64,96,255,123,47,12,0,0
1478193214.514197,gear,320,8,0,0,0,0,12,32,40,26,0
1478194219.766076,gear,161,8,133,137,0,0,37,0,0,0,0
1479121675.691057,Normal,848,8,5,40,68,102,106,0,0,101,0
1479121846.822639,Normal,848,8,5,40,52,105,106,0,0,26,0
1479121779.31249,Normal,790,8,5,44,28,13,44,31,14,123,0
1478195787.658802,Fuzzy,608,8,25,34,34,48,8,142,114,2,0
1478193212.420141,gear,1087,8,1,69,96,255,107,0,0,0,1
1478193379.986063,gear,608,8,27,33,35,48,8,147,92,17,0
1478194249.274561,gear,399,8,254,76,0,0,0,60,0,0,0
1479121636.748598,Normal,304,8,230,127,0,255,30,129,15,233,0
1478193270.068012,gear,1087,8,1,69,96,255,107,0,0,0,1
1478194785.159756,gear,608,8,25,32,30,48,8,142,102,53,0
1478194126.929029,gear,704,8,21,0,0,0,0,0,0,0,0
1478194738.579367,gear,809,8,220,182,127,20,17,32,0,20,0
1478193833.379487,gear,790,8,5,32,92,12,32,30,0,112,0
1478200941.515096,gear,305,8,0,128,0,0,75,127,6,140,0
1478194667.319829,gear,1264,8,0,0,0,128,0,103,209,19,0
1478200817.741136,gear,1088,8,255,0,0,0,255,199,8,0,0
1478200914.446276,RPM,1088,8,255,0,0,0,255,237,8,0,0
1478193946.247908,gear,2,8,0,0,0,0,0,6,1,162,0
1478194421.381301,gear,790,8,5,33,200,9,33,32,0,112,0
1478200346.97927,DoS,339,8,0,33,16,255,0,255,0,0,0
1478194087.212184,gear,2,8,0,0,0,0,0,8,2,106,0
1478194795.121051,gear,305,8,251,127,0,0,32,127,12,27,0
1478200572.408991,DoS,0,8,0,0,0,0,0,0,0,0,1
1479121903.69161,Normal,2,8,0,0,0,0,0,8,7,3,0
1478194490.293658,gear,2,8,0,0,0,0,0,9,8,244,0
1478194953.470734,gear,809,8,220,189,127,20,17,32,0,20,0
1479121564.693665,Normal,320,8,0,0,0,0,22,0,41,101,0
1479121918.182898,Normal,304,8,101,128,0,255,220,127,0,179,0
1479121498.843387,Normal,704,8,20,0,0,0,0,0,0,0,0
1478192896.413159,RPM,2,8,0,0,0,0,0,3,15,101,0
1478194851.435662,gear,1087,8,1,69,96,255,107,0,0,0,1
1479121866.597911,Normal,688,5,110,18,65,7,24,0,0,0,0
1478193221.392354,gear,1201,8,0,0,0,0,0,0,0,0,0
1478194670.8855,gear,880,8,0,32,0,0,0,0,0,0,0
1479121677.018208,Normal,1087,8,4,69,96,255,101,173,18,0,0
1478200740.603793,gear,320,8,0,0,0,0,8,41,42,48,0
1478193763.568316,gear,305,8,9,128,0,0,66,127,4,186,0
1478193991.6202,gear,1349,8,216,91,0,130,0,0,0,0,0
1478194831.801581,gear,809,8,64,192,127,20,17,32,0,20,0
1478194407.131906,gear,1680,8,0,0,1,0,160,2,0,0,0
1478194166.643677,gear,809,8,220,186,127,20,17,32,0,20,0
1478200744.851454,gear,2,8,0,0,0,0,0,8,3,119,0
1478201172.713224,DoS,2,8,0,0,0,0,0,8,7,3,0
1478194168.273545,gear,608,8,21,29,32,48,8,150,98,55,0
1478200940.001448,gear,399,8,254,93,0,0,0,60,0,0,0
1478193854.066515,gear,1264,8,0,0,0,128,0,103,209,19,0
1478193244.539719,gear,1087,8,16,64,96,255,121,6,12,0,0
1479121507.087314,Normal,2,8,0,0,0,0,0,7,8,27,0
1478198687.692117,DoS,2,8,0,0,0,0,0,4,6,105,0
1479121892.647728,Normal,672,8,32,0,117,29,1,4,221,0,0
1478194732.61353,gear,608,8,22,32,28,48,8,142,135,8,0
1479121703.845059,Normal,305,8,18,128,0,0,232,126,5,152,0
1478198409.689943,DoS,880,8,0,32,0,0,0,0,0,0,0
1478193813.145858,gear,1087,8,1,69,96,255,107,0,0,0,1
1478193633.305649,gear,790,8,5,30,168,12,30,30,0,112,0
1478193945.537755,gear,1087,8,16,64,96,255,123,246,7,0,0
1478193226.313845,gear,305,8,5,128,0,0,28,127,4,112,0
1478192418.19754,RPM,305,8,247,127,0,0,76,127,15,221,0
1478194444.035017,gear,1201,8,0,0,0,0,0,0,0,0,0
1478200979.318844,gear,608,8,26,35,35,48,8,142,110,2,0
1478194145.319241,gear,305,8,251,127,0,0,41,127,5,109,0
1478194934.643252,gear,304,8,13,128,0,255,14,128,13,171,0
1478193287.418978,gear,2,8,0,0,0,0,0,4,3,0,0
1478194505.223975,gear,809,8,220,189,127,20,17,32,0,20,0
1478195062.395203,gear,1088,8,255,0,0,0,255,25,11,0,0
1478200393.98677,DoS,339,8,0,33,16,255,0,255,0,0,0
1478193513.469658,gear,305,8,233,127,0,0,61,127,1,4,0
1478194445.962319,gear,608,8,31,34,37,48,8,147,81,55,0
1478194114.565396,gear,1087,8,16,64,96,255,123,49,8,0,0
1478194340.097412,gear,880,8,0,32,0,0,0,0,0,0,0
1478200772.650771,gear,399,8,254,93,0,0,0,60,0,0,0
1479121699.467394,Normal,1087,8,3,69,96,255,102,137,20,0,0
1478194111.765771,gear,848,8,5,32,84,104,114,0,0,107,0
1478194939.192252,gear,672,8,96,0,151,29,151,2,189,0,0
1478201039.322227,gear,1349,8,216,0,0,136,0,0,0,0,0
1478200985.127961,RPM,704,8,20,0,0,0,0,0,0,0,0
1478200731.542073,gear,1072,8,0,0,0,0,0,0,0,0,0
1478194009.835808,gear,2,8,0,0,0,0,0,8,8,184,0
1478201055.362763,RPM,1088,8,255,0,0,0,255,251,8,0,0
1478193602.836184,gear,304,8,8,128,0,255,38,128,10,240,0
1478193867.306431,gear,1264,8,0,0,0,128,0,103,209,19,0
1478198116.436697,Fuzzy,320,8,0,0,0,0,18,37,46,36,0
1478194429.644834,gear,399,8,254,80,0,0,0,60,0,0,0
1478194297.714345,gear,399,8,254,80,0,0,0,75,0,0,0
1478196454.012545,Fuzzy,1437,8,199,181,19,141,123,178,16,121,1
1479121867.055756,Normal,848,8,5,40,180,105,106,0,0,154,0
1478194209.830632,gear,880,8,0,32,0,0,0,0,0,0,0
1478192096.053658,RPM,304,8,14,128,0,255,34,128,7,164,0
1478194127.796505,gear,1087,8,1,69,96,255,107,0,0,0,1
1478199033.894405,DoS,672,8,4,0,154,29,151,2,189,0,0
1478195132.408642,gear,880,8,0,32,0,0,0,0,0,0,0
1478199280.925179,DoS,339,8,0,33,16,255,0,255,0,0,0
1478194074.379455,gear,790,8,5,33,220,8,33,35,0,112,0
1478196066.112095,Fuzzy,688,5,0,0,0,7,233,0,0,0,0
1478196204.839644,Fuzzy,320,8,0,0,0,0,34,8,46,66,0
1478194196.92787,gear,399,8,254,83,0,0,0,60,0,0,0
1478194213.602367,gear,848,8,5,32,20,104,117,0,0,44,0
1479121503.840131,Normal,1264,8,0,31,0,128,0,81,3,20,0
1479121675.824983,Normal,688,5,175,255,0,7,49,0,0,0,0
1478192973.280142,RPM,339,8,0,33,16,255,0,255,0,0,0
1478196220.215893,Fuzzy,399,8,162,153,207,127,36,67,113,26,1
1478200867.801894,Fuzzy,704,8,20,0,0,0,0,0,0,0,0
1478200785.080855,gear,1072,8,0,0,0,0,0,0,0,0,0
1478193487.060818,gear,304,8,17,128,0,255,255,127,0,110,0
1478193745.04734,gear,1072,8,0,0,0,0,0,0,0,0,0
1478200847.201924,gear,880,8,0,32,0,0,0,0,0,0,0
1478194820.909758,gear,790,8,5,37,76,12,37,33,0,111,0
1478191665.09859,RPM,809,8,12,190,126,20,17,32,0,20,0
1478199479.005421,DoS,790,8,5,34,116,9,34,33,0,111,0
1478193441.112795,gear,305,8,238,127,0,0,21,127,13,42,0
1478201167.633565,gear,2,8,0,0,0,0,0,1,11,137,0
1478194905.756592,gear,1087,8,1,69,96,255,107,0,0,0,1
1478201078.33661,gear,608,8,25,33,33,48,8,142,109,42,0
1478200820.921718,Fuzzy,880,8,0,32,0,0,0,0,0,0,0
1478200322.530446,DoS,0,8,0,0,0,0,0,0,0,0,1
1478191971.961543,RPM,790,8,5,33,116,9,33,32,0,114,0
1478196255.135322,Fuzzy,1072,8,0,0,0,0,0,0,0,0,0
1478195017.042601,gear,1087,8,16,64,96,255,125,146,11,0,0
1478201201.544172,Fuzzy,304,8,18,128,0,255,18,128,10,15,0
1478193715.965037,gear,1088,8,255,0,0,0,255,125,12,0,0
1478193285.871369,gear,320,8,0,0,0,0,22,3,40,172,0
1478196599.894177,Fuzzy,790,8,5,33,104,9,33,32,0,111,0
1478194774.984404,gear,1087,8,1,69,96,255,107,0,0,0,1
1479121547.183582,Normal,848,8,5,40,212,102,106,0,0,245,0
1478200961.707496,gear,1087,8,0,64,96,255,126,205,8,0,0
1478194952.653943,gear,304,8,17,128,0,255,249,127,6,37,0
1478193826.266779,gear,790,8,5,29,216,12,29,29,0,112,0
1479121452.078313,Normal,790,8,5,64,16,22,74,21,11,125,0
1479121768.88108,Normal,880,8,0,30,0,0,0,0,0,0,0
1478191714.408536,RPM,1088,8,255,0,0,0,255,175,8,0,0
1478194311.657247,gear,1087,8,1,69,96,255,107,0,0,0,1
1478195762.458074,Fuzzy,304,8,25,128,0,255,247,127,14,22,0
1478194877.64513,gear,2,8,0,0,0,0,0,0,9,255,0
1479121831.092385,Normal,880,8,0,46,0,0,0,0,0,0,0
1478200866.183184,gear,672,8,36,0,154,29,151,2,189,0,0
1478194766.615929,gear,848,8,5,32,228,104,118,0,0,223,0
1478194773.670556,gear,880,8,0,32,0,0,0,0,0,0,0
1478194852.065716,gear,1088,8,255,0,0,0,255,90,8,0,0
1478200823.721927,gear,1088,8,255,0,0,0,255,199,8,0,0
1478193553.958862,gear,304,8,10,128,0,255,31,128,2,9,0
1479121762.421292,Normal,1088,8,255,5,36,0,255,242,15,41,0
